,#,Title,Acceptance,Difficulty,Frequency
489,1029,Two City Scheduling,59.2%,Medium,3.14869
490,1152,Analyze User Website Visit Pattern,43.3%,Medium,5.2727
491,1041,Robot Bounded In Circle,54.5%,Medium,0.60821
492,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,0.480251
493,1051,Height Checker,73.7%,Easy,0.389584
494,1197,Minimum Knight Moves,39.1%,Medium,3.63845
495,1074,Number of Submatrices That Sum to Target,65.9%,Hard,2.78757
496,1213,Intersection of Three Sorted Arrays,79.9%,Easy,1.20832
497,1080,Insufficient Nodes in Root to Leaf Paths,51.0%,Medium,3.88731
498,1229,Meeting Scheduler,54.8%,Medium,25.1332
499,1095,Find in Mountain Array,35.9%,Hard,57.0195
500,1104,Path In Zigzag Labelled Binary Tree,74.0%,Medium,3.86774
501,1114,Print in Order,68.0%,Easy,6.50188
502,1108,Defanging an IP Address,88.6%,Easy,20.2875
503,1188,Design Bounded Blocking Queue,73.2%,Medium,12.4152
504,1122,Relative Sort Array,67.9%,Easy,5.65152
505,1123,Lowest Common Ancestor of Deepest Leaves,69.1%,Medium,5.99026
506,1300,Sum of Mutated Array Closest to Target,42.4%,Medium,3.98819
507,1313,Decompress Run-Length Encoded List,85.7%,Easy,4.66085
508,1314,Matrix Block Sum,74.6%,Medium,3.12946
509,1315,Sum of Nodes with Even-Valued Grandparent,84.9%,Medium,2.11973
510,1146,Snapshot Array,37.1%,Medium,1.11033
511,1171,Remove Zero Sum Consecutive Nodes from Linked List,42.0%,Medium,5.22771
512,1169,Invalid Transactions,30.2%,Medium,2.40234
513,1177,Can Make Palindrome from Substring,36.9%,Medium,5.70698
514,1382,Balance a Binary Search Tree,78.8%,Medium,1.46465
515,1192,Critical Connections in a Network,51.9%,Hard,2.90613
516,1179,Reformat Department Table,82.2%,Easy,7.47774
517,1202,Smallest String With Swaps,51.0%,Medium,1.07941
518,1203,Sort Items by Groups Respecting Dependencies,49.0%,Hard,16.0302
519,1195,Fizz Buzz Multithreaded,71.5%,Medium,12.829
520,1207,Unique Number of Occurrences,72.4%,Easy,0.926589
521,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,0.81757
522,1217,Minimum Cost to Move Chips to The Same Position,70.7%,Easy,7.79458
523,1219,Path with Maximum Gold,66.0%,Medium,2.49234
524,1226,The Dining Philosophers,60.3%,Medium,30.8646
525,1221,Split a String in Balanced Strings,84.7%,Easy,14.6649
526,1233,Remove Sub-Folders from the Filesystem,64.4%,Medium,2.16686
527,1234,Replace the Substring for Balanced String,35.4%,Medium,3.28846
528,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.298256
529,1254,Number of Closed Islands,62.7%,Medium,4.70655
530,1262,Greatest Sum Divisible by Three,50.6%,Medium,2.91993
531,1275,Find Winner on a Tic Tac Toe Game,55.7%,Easy,12.3557
532,1277,Count Square Submatrices with All Ones,73.8%,Medium,0.756614
533,1278,Palindrome Partitioning III,61.1%,Hard,6.21537
534,1282,Group the People Given the Group Size They Belong To,84.9%,Medium,5.65444
535,1293,Shortest Path in a Grid with Obstacles Elimination,44.0%,Hard,1.2943
536,1304,Find N Unique Integers Sum up to Zero,76.6%,Easy,1.07614
537,1305,All Elements in Two Binary Search Trees,78.5%,Medium,1.9667
538,1312,Minimum Insertion Steps to Make a String Palindrome,62.0%,Hard,5.10039
539,1319,Number of Operations to Make Network Connected,56.3%,Medium,3.04274
540,1344,Angle Between Hands of a Clock,62.2%,Medium,3.03116
541,1326,Minimum Number of Taps to Open to Water a Garden,48.0%,Hard,6.43547
542,1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,50.0%,Medium,1.67938
543,1373,Maximum Sum BST in Binary Tree,37.9%,Hard,4.92065
544,1351,Count Negative Numbers in a Sorted Matrix,75.3%,Easy,2.26668
545,1352,Product of the Last K Numbers,46.7%,Medium,8.2833
546,1353,Maximum Number of Events That Can Be Attended,32.1%,Medium,1.18809
547,1365,How Many Numbers Are Smaller Than the Current Number,86.0%,Easy,0.696045
548,1380,Lucky Numbers in a Matrix,70.6%,Easy,1.50074
549,1389,Create Target Array in the Given Order,85.3%,Easy,0.670782
550,1395,Count Number of Teams,70.8%,Medium,5.05074
551,1423,Maximum Points You Can Obtain from Cards,49.4%,Medium,1.04055
552,1443,Minimum Time to Collect All Apples in a Tree,55.3%,Medium,2.34892
553,1463,Cherry Pickup II,68.4%,Hard,5.29176
554,1470,Shuffle the Array,88.1%,Easy,4.33105
555,1473,Paint House III,49.7%,Hard,4.84307
556,1480,Running Sum of 1d Array,89.2%,Easy,11.4319
557,1486,XOR Operation in an Array,84.0%,Easy,4.01162
558,1487,Making File Names Unique,33.4%,Medium,4.73362
559,1525,Number of Good Ways to Split a String,70.6%,Medium,1.59614
560,1512,Number of Good Pairs,87.7%,Easy,3.2398
561,1539,Kth Missing Positive Number,54.9%,Easy,7.29717
562,1541,Minimum Insertions to Balance a Parentheses String,47.1%,Medium,1.32834
563,1528,Shuffle String,85.8%,Easy,1.29779
564,1534,Count Good Triplets,80.3%,Easy,1.36367
565,1517,Find Users With Valid E-Mails,71.6%,Easy,3.23313
566,1588,Sum of All Odd Length Subarrays,82.4%,Easy,1.70755
567,1570,Dot Product of Two Sparse Vectors,90.8%,Medium,4.21087
568,1622,Fancy Sequence,15.2%,Hard,6.09201
569,1654,Minimum Jumps to Reach Home,25.5%,Medium,9.72239
570,1647,Minimum Deletions to Make Character Frequencies Unique,55.9%,Medium,1.88642
571,1684,Count the Number of Consistent Strings,81.7%,Easy,0.702332
572,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,1.03059
573,1672,Richest Customer Wealth,88.2%,Easy,0.600297
574,1732,Find the Highest Altitude,79.1%,Easy,3.01292
575,1773,Count Items Matching a Rule,84.7%,Easy,1.24719
576,1827,Minimum Operations to Make the Array Increasing,78.1%,Easy,1.23253
577,1804,Implement Trie II (Prefix Tree),58.3%,Medium,7.63075
578,1823,Find the Winner of the Circular Game,74.2%,Medium,0.708479
579,1832,Check if the Sentence Is Pangram,81.8%,Easy,1.36475
580,1857,Largest Color Value in a Directed Graph,37.7%,Hard,7.46561
581,1878,Get Biggest Three Rhombus Sums in a Grid,44.1%,Medium,4.24138
582,2023,Number of Pairs of Strings With Concatenation Equal to Target,73.4%,Medium,0
