,#,Title,Acceptance,Difficulty,Frequency
484,921,Minimum Add to Make Parentheses Valid,76.9%,Medium,43.7326
485,932,Beautiful Array,63.8%,Medium,6.42498
486,934,Shortest Bridge,51.7%,Medium,26.3318
487,935,Knight Dialer,48.1%,Medium,24.5874
488,936,Stamping The Sequence,53.4%,Hard,15.9371
489,938,Range Sum of BST,84.0%,Easy,64.24
490,939,Minimum Area Rectangle,52.9%,Medium,21.3748
491,946,Validate Stack Sequences,64.9%,Medium,4.09048
492,953,Verifying an Alien Dictionary,52.2%,Easy,97.0521
493,958,Check Completeness of a Binary Tree,52.9%,Medium,49.2217
494,962,Maximum Width Ramp,47.4%,Medium,3.15639
495,963,Minimum Area Rectangle II,53.6%,Medium,21.5235
496,968,Binary Tree Cameras,41.2%,Hard,1.37922
497,969,Pancake Sorting,69.3%,Medium,19.8786
498,509,Fibonacci Number,67.8%,Easy,1.10767
499,973,K Closest Points to Origin,65.7%,Medium,88.1502
500,974,Subarray Sums Divisible by K,52.4%,Medium,5.18612
501,977,Squares of a Sorted Array,71.5%,Easy,29.9271
502,979,Distribute Coins in Binary Tree,70.7%,Medium,3.09299
503,981,Time Based Key-Value Store,53.4%,Medium,2.60891
504,983,Minimum Cost For Tickets,63.4%,Medium,29.1517
505,986,Interval List Intersections,69.7%,Medium,59.6382
506,987,Vertical Order Traversal of a Binary Tree,39.8%,Hard,57.6556
507,989,Add to Array-Form of Integer,45.1%,Easy,2.58775
508,992,Subarrays with K Different Integers,52.5%,Hard,1.62258
509,993,Cousins in Binary Tree,53.6%,Easy,0.795376
510,994,Rotting Oranges,51.1%,Medium,0.176016
511,995,Minimum Number of K Consecutive Bit Flips,50.4%,Hard,2.39538
512,997,Find the Town Judge,49.9%,Easy,1.73496
513,998,Maximum Binary Tree II,64.8%,Medium,0
514,1004,Max Consecutive Ones III,61.6%,Medium,33.7497
515,1008,Construct Binary Search Tree from Preorder Traversal,79.8%,Medium,1.94451
516,1055,Shortest Way to Form String,57.8%,Medium,7.27604
517,1057,Campus Bikes,57.9%,Medium,2.44522
518,1011,Capacity To Ship Packages Within D Days,61.7%,Medium,14.6087
519,1060,Missing Element in Sorted Array,55.4%,Medium,44.6561
520,1062,Longest Repeating Substring,59.1%,Medium,1.47373
521,1019,Next Greater Node In Linked List,59.3%,Medium,2.23436
522,1099,Two Sum Less Than K,60.5%,Easy,2.42857
523,1027,Longest Arithmetic Subsequence,48.7%,Medium,31.0219
524,1120,Maximum Average Subtree,64.8%,Medium,4.89278
525,1026,Maximum Difference Between Node and Ancestor,70.7%,Medium,41.2223
526,1029,Two City Scheduling,59.2%,Medium,0.352079
527,1031,Maximum Sum of Two Non-Overlapping Subarrays,59.2%,Medium,1.72102
528,1032,Stream of Characters,48.9%,Hard,16.2159
529,1102,Path With Maximum Minimum Value,51.7%,Medium,9.39263
530,1136,Parallel Courses,60.2%,Medium,1.14722
531,1150,Check If a Number Is Majority Element in a Sorted Array,56.9%,Easy,1.13122
532,1033,Moving Stones Until Consecutive,44.3%,Medium,0
533,1034,Coloring A Border,47.1%,Medium,1.61886
534,1160,Find Words That Can Be Formed by Characters,67.8%,Easy,0.777521
535,1040,Moving Stones Until Consecutive II,54.9%,Medium,0
536,1038,Binary Search Tree to Greater Sum Tree,83.9%,Medium,5.68115
537,1161,Maximum Level Sum of a Binary Tree,67.0%,Medium,8.33292
538,1162,As Far from Land as Possible,47.0%,Medium,5.64729
539,1042,Flower Planting With No Adjacent,49.2%,Medium,6.47465
540,1043,Partition Array for Maximum Sum,69.5%,Medium,1.605
541,1044,Longest Duplicate Substring,31.6%,Hard,0.0737934
542,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,31.3288
543,1048,Longest String Chain,57.0%,Medium,0.424293
544,1053,Previous Permutation With One Swap,52.3%,Medium,24.6369
545,1197,Minimum Knight Moves,39.1%,Medium,35.3779
546,1168,Optimize Water Distribution in a Village,62.6%,Hard,2.78923
547,1074,Number of Submatrices That Sum to Target,65.9%,Hard,13.1736
548,1213,Intersection of Three Sorted Arrays,79.9%,Easy,18.5618
549,1075,Project Employees I,66.7%,Easy,0
550,1076,Project Employees II,52.0%,Easy,0
551,1077,Project Employees III,78.6%,Medium,0.640352
552,1228,Missing Number In Arithmetic Progression,51.2%,Easy,2.43034
553,1091,Shortest Path in Binary Matrix,41.3%,Medium,17.4218
554,1244,Design A Leaderboard,67.2%,Medium,1.43051
555,1245,Tree Diameter,62.0%,Medium,16.6854
556,1216,Valid Palindrome III,51.4%,Hard,16.8122
557,550,Game Play Analysis IV,44.8%,Medium,0.435227
558,1094,Car Pooling,59.5%,Medium,15.046
559,1095,Find in Mountain Array,35.9%,Hard,0.617816
560,1115,Print FooBar Alternately,59.5%,Medium,1.92418
561,1231,Divide Chocolate,54.5%,Hard,1.15473
562,1108,Defanging an IP Address,88.6%,Easy,5.68751
563,1110,Delete Nodes And Return Forest,68.8%,Medium,6.27261
564,1111,Maximum Nesting Depth of Two Valid Parentheses Strings,72.5%,Medium,5.07614
565,1113,Reported Posts,66.5%,Easy,11.7909
566,1122,Relative Sort Array,67.9%,Easy,1.60984
567,1123,Lowest Common Ancestor of Deepest Leaves,69.1%,Medium,30.6632
568,1287,Element Appearing More Than 25% In Sorted Array,59.8%,Easy,3.98631
569,1130,Minimum Cost Tree From Leaf Values,68.2%,Medium,1.28695
570,1137,N-th Tribonacci Number,60.6%,Easy,0.0465702
571,1132,Reported Posts II,34.4%,Medium,6.44649
572,1139,Largest 1-Bordered Square,49.0%,Medium,2.18339
573,1314,Matrix Block Sum,74.6%,Medium,2.07513
574,1141,User Activity for the Past 30 Days I,54.5%,Easy,0.68507
575,1142,User Activity for the Past 30 Days II,35.7%,Easy,10.2196
576,1146,Snapshot Array,37.1%,Medium,1.84829
577,1143,Longest Common Subsequence,58.8%,Medium,0.253841
578,1328,Break a Palindrome,52.2%,Medium,1.52195
579,1329,Sort the Matrix Diagonally,81.5%,Medium,7.05662
580,1331,Rank Transform of an Array,58.1%,Easy,1.82342
581,1236,Web Crawler,65.3%,Medium,0
582,1360,Number of Days Between Two Dates,46.5%,Easy,0.969989
583,1361,Validate Binary Tree Nodes,41.9%,Medium,14.8576
584,1382,Balance a Binary Search Tree,78.8%,Medium,25.7795
585,1944,Number of Visible People in a Queue,65.1%,Hard,1.50818
586,1202,Smallest String With Swaps,51.0%,Medium,1.79882
587,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,25.5682
588,1218,Longest Arithmetic Subsequence of Given Difference,48.7%,Medium,0.493501
589,1206,Design Skiplist,59.9%,Hard,5.83225
590,1211,Queries Quality and Percentage,70.5%,Easy,0.965776
591,1233,Remove Sub-Folders from the Filesystem,64.4%,Medium,22.4438
592,1225,Report Contiguous Dates,63.7%,Hard,1.27872
593,1429,First Unique Number,51.2%,Medium,1.83697
594,1242,Web Crawler Multithreaded,48.1%,Medium,14.5626
595,1247,Minimum Swaps to Make Strings Equal,63.6%,Medium,3.37723
596,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,93.2203
597,1428,Leftmost Column with at Least a One,51.5%,Medium,72.2681
598,1241,Number of Comments per Post,67.9%,Easy,2.53199
599,1254,Number of Closed Islands,62.7%,Medium,2.04156
600,1262,Greatest Sum Divisible by Three,50.6%,Medium,11.2791
601,1263,Minimum Moves to Move a Box to Their Target Location,47.6%,Hard,13.1529
602,1266,Minimum Time Visiting All Points,79.2%,Easy,0.495333
603,1269,Number of Ways to Stay in the Same Place After Some Steps,43.3%,Hard,22.7137
604,1264,Page Recommendations,68.4%,Medium,7.38781
605,1275,Find Winner on a Tic Tac Toe Game,55.7%,Easy,11.017
606,1277,Count Square Submatrices with All Ones,73.8%,Medium,0.328196
607,1265,Print Immutable Linked List in Reverse,94.1%,Medium,6.61186
608,1293,Shortest Path in a Grid with Obstacles Elimination,44.0%,Hard,0.561429
609,1297,Maximum Number of Occurrences of a Substring,52.2%,Medium,1.06272
610,1304,Find N Unique Integers Sum up to Zero,76.6%,Easy,0.20908
611,1305,All Elements in Two Binary Search Trees,78.5%,Medium,11.4391
612,1319,Number of Operations to Make Network Connected,56.3%,Medium,0.75522
613,1344,Angle Between Hands of a Clock,62.2%,Medium,19.4931
614,1326,Minimum Number of Taps to Open to Water a Garden,48.0%,Hard,1.98701
615,1322,Ads Performance,58.9%,Easy,1.54388
616,1357,Apply Discount Every n Orders,67.9%,Medium,0
617,1337,The K Weakest Rows in a Matrix,72.1%,Easy,1.11318
618,1373,Maximum Sum BST in Binary Tree,37.9%,Hard,4.46771
619,1353,Maximum Number of Events That Can Be Attended,32.1%,Medium,0.905466
620,1366,Rank Teams by Votes,58.2%,Medium,0.812785
621,1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,85.1%,Medium,4.53906
622,1411,Number of Ways to Paint N × 3 Grid,61.8%,Hard,2.59785
623,1398,Customers Who Bought Products A and B but Not C,80.3%,Medium,7.36938
624,1424,Diagonal Traverse II,48.3%,Medium,18.3437
625,1439,Find the Kth Smallest Sum of a Matrix With Sorted Rows,61.5%,Hard,8.84088
626,1443,Minimum Time to Collect All Apples in a Tree,55.3%,Medium,2.21076
627,1460,Make Two Arrays Equal by Reversing Sub-arrays,72.5%,Easy,4.87104
628,1453,Maximum Number of Darts Inside of a Circular Dartboard,36.5%,Hard,0
629,1464,Maximum Product of Two Elements in an Array,77.5%,Easy,0.651894
630,1445,Apples & Oranges,91.4%,Medium,3.67044
631,1481,Least Number of Unique Integers after K Removals,58.6%,Medium,0.269785
632,1498,Number of Subsequences That Satisfy the Given Sum Condition,39.2%,Medium,23.0702
633,1485,Clone Binary Tree With Random Pointer,79.3%,Medium,1.70779
634,1531,String Compression II,36.4%,Hard,4.38887
635,1539,Kth Missing Positive Number,54.9%,Easy,32.9132
636,1541,Minimum Insertions to Balance a Parentheses String,47.1%,Medium,5.97246
637,1528,Shuffle String,85.9%,Easy,0.562943
638,1511,Customer Order Frequency,73.9%,Easy,0.534633
639,1559,Detect Cycles in 2D Grid,46.9%,Medium,7.71615
640,1522,Diameter of N-Ary Tree,71.4%,Medium,16.2978
641,1547,Minimum Cost to Cut a Stick,54.4%,Hard,3.73229
642,1554,Strings Differ by One Character,65.3%,Medium,2.4021
643,1570,Dot Product of Two Sparse Vectors,90.8%,Medium,69.6028
644,1586,Binary Search Tree Iterator II,67.4%,Medium,3.56223
645,1614,Maximum Nesting Depth of the Parentheses,82.8%,Easy,5.37657
646,1636,Sort Array by Increasing Frequency,67.9%,Easy,1.09997
647,1644,Lowest Common Ancestor of a Binary Tree II,57.7%,Medium,4.01377
648,1662,Check If Two String Arrays are Equivalent,81.9%,Easy,0.889467
649,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,44.1922
650,1661,Average Time of Process per Machine,80.0%,Easy,0
651,1718,Construct the Lexicographically Largest Valid Sequence,50.2%,Medium,0
652,1699,Number of Calls Between Two Persons,86.4%,Medium,8.43074
653,1748,Sum of Unique Elements,75.1%,Easy,1.05557
654,1773,Count Items Matching a Rule,84.7%,Easy,0
655,1757,Recyclable and Low Fat Products,95.8%,Easy,25.6343
656,1762,Buildings With an Ocean View,81.5%,Medium,51.5511
657,1790,Check if One String Swap Can Make Strings Equal,45.1%,Easy,0
658,1778,Shortest Path in a Hidden Grid,44.6%,Medium,0
659,1810,Minimum Path Cost in a Hidden Grid,53.5%,Medium,0
660,1826,Faulty Sensor,50.6%,Easy,0
661,1868,Product of Two Run-Length Encoded Arrays,58.3%,Medium,14.6359
662,1884,Egg Drop With 2 Eggs and N Floors,70.0%,Medium,1.32094
663,1928,Minimum Cost to Reach Destination in Time,35.6%,Hard,0
664,1891,Cutting Ribbons,50.0%,Medium,10.3451
665,1892,Page Recommendations II,44.9%,Hard,0
666,1920,Build Array from Permutation,92.1%,Easy,0.079795
667,1947,Maximum Compatibility Score Sum,58.3%,Medium,0
668,1976,Number of Ways to Arrive at Destination,31.2%,Medium,0
669,1949,Strong Friendship,60.4%,Medium,0
670,1985,Find the Kth Largest Integer in the Array,43.7%,Medium,2.19548
671,1973,Count Nodes Equal to Sum of Descendants,75.3%,Medium,0
672,2014,Longest Subsequence Repeated k Times,53.5%,Hard,0
