,#,Title,Acceptance,Difficulty,Frequency
490,654,Maximum Binary Tree,82.7%,Medium,5.36111
491,657,Robot Return to Origin,74.7%,Easy,22.3856
492,658,Find K Closest Elements,43.7%,Medium,19.9101
493,661,Image Smoother,53.3%,Easy,1.15268
494,662,Maximum Width of Binary Tree,39.6%,Medium,27.1125
495,663,Equal Tree Partition,40.9%,Medium,0
496,665,Non-decreasing Array,21.2%,Medium,12.1128
497,669,Trim a Binary Search Tree,64.4%,Medium,14.2616
498,670,Maximum Swap,46.4%,Medium,4.58191
499,671,Second Minimum Node In a Binary Tree,43.2%,Easy,2.51491
500,673,Number of Longest Increasing Subsequence,39.7%,Medium,3.14662
501,674,Longest Continuous Increasing Subsequence,47.4%,Easy,5.21565
502,675,Cut Off Trees for Golf Event,35.4%,Hard,63.8851
503,676,Implement Magic Dictionary,56.1%,Medium,10.3862
504,678,Valid Parenthesis String,32.4%,Medium,26.9734
505,679,24 Game,48.1%,Hard,7.93492
506,680,Valid Palindrome II,37.9%,Easy,2.72434
507,681,Next Closest Time,46.3%,Medium,16.7134
508,682,Baseball Game,68.7%,Easy,50.6986
509,684,Redundant Connection,60.5%,Medium,11.3542
510,685,Redundant Connection II,33.4%,Hard,8.2686
511,686,Repeated String Match,33.2%,Medium,15.4981
512,687,Longest Univalue Path,38.6%,Medium,13.5042
513,688,Knight Probability in Chessboard,51.1%,Medium,29.0496
514,690,Employee Importance,61.7%,Easy,14.717
515,692,Top K Frequent Words,53.9%,Medium,81.0327
516,694,Number of Distinct Islands,59.0%,Medium,56.2423
517,695,Max Area of Island,68.0%,Medium,41.9998
518,696,Count Binary Substrings,62.9%,Easy,25.9882
519,698,Partition to K Equal Sum Subsets,45.8%,Medium,27.7788
520,711,Number of Distinct Islands II,50.6%,Hard,44.8818
521,713,Subarray Product Less Than K,42.0%,Medium,1.88305
522,714,Best Time to Buy and Sell Stock with Transaction Fee,60.1%,Medium,6.5806
523,715,Range Module,42.5%,Hard,21.2221
524,716,Max Stack,44.2%,Easy,25.3643
525,717,1-bit and 2-bit Characters,46.3%,Easy,5.48204
526,718,Maximum Length of Repeated Subarray,51.2%,Medium,8.95625
527,720,Longest Word in Dictionary,50.3%,Medium,8.80688
528,721,Accounts Merge,54.2%,Medium,25.8455
529,724,Find Pivot Index,49.2%,Easy,4.90356
530,725,Split Linked List in Parts,56.1%,Medium,12.6326
531,726,Number of Atoms,51.4%,Hard,25.2265
532,727,Minimum Window Subsequence,42.8%,Hard,15.2236
533,729,My Calendar I,54.7%,Medium,14.9736
534,731,My Calendar II,52.4%,Medium,9.90292
535,733,Flood Fill,56.9%,Easy,44.5934
536,735,Asteroid Collision,44.1%,Medium,37.2746
537,737,Sentence Similarity II,47.3%,Medium,23.9356
538,738,Monotone Increasing Digits,46.4%,Medium,2.8364
539,739,Daily Temperatures,66.1%,Medium,39.4727
540,740,Delete and Earn,53.7%,Medium,0.656267
541,741,Cherry Pickup,35.9%,Hard,7.08873
542,709,To Lower Case,80.8%,Easy,3.18485
543,742,Closest Leaf in a Binary Tree,44.8%,Medium,3.58979
544,743,Network Delay Time,47.1%,Medium,14.953
545,744,Find Smallest Letter Greater Than Target,45.9%,Easy,1.02688
546,745,Prefix and Suffix Search,35.6%,Hard,2.97712
547,746,Min Cost Climbing Stairs,55.8%,Easy,4.55103
548,752,Open the Lock,55.0%,Medium,14.6446
549,754,Reach a Number,41.3%,Medium,11.5745
550,756,Pyramid Transition Matrix,55.6%,Medium,8.38155
551,426,Convert Binary Search Tree to Sorted Doubly Linked List,63.3%,Medium,13.5256
552,759,Employee Free Time,70.2%,Hard,35.0503
553,429,N-ary Tree Level Order Traversal,68.1%,Medium,5.96102
554,428,Serialize and Deserialize N-ary Tree,63.4%,Hard,25.5059
555,430,Flatten a Multilevel Doubly Linked List,58.3%,Medium,24.175
556,762,Prime Number of Set Bits in Binary Representation,65.7%,Easy,3.58979
557,763,Partition Labels,78.4%,Medium,87.9328
558,427,Construct Quad Tree,63.9%,Medium,5.7223
559,559,Maximum Depth of N-ary Tree,70.4%,Easy,9.41063
560,590,N-ary Tree Postorder Traversal,75.2%,Easy,2.36819
561,766,Toeplitz Matrix,66.7%,Easy,0.625943
562,767,Reorganize String,51.2%,Medium,54.7846
563,768,Max Chunks To Make Sorted II,51.2%,Hard,2.64909
564,771,Jewels and Stones,87.4%,Easy,17.9244
565,701,Insert into a Binary Search Tree,74.8%,Medium,6.20956
566,772,Basic Calculator III,46.2%,Hard,43.1449
567,773,Sliding Puzzle,62.5%,Hard,12.2137
568,703,Kth Largest Element in a Stream,52.0%,Easy,37.2762
569,775,Global and Local Inversions,45.7%,Medium,20.6605
570,776,Split BST,57.8%,Medium,0
571,704,Binary Search,54.7%,Easy,2.52833
572,778,Swim in Rising Water,58.1%,Hard,3.61296
573,779,K-th Symbol in Grammar,39.4%,Medium,9.68503
574,783,Minimum Distance Between BST Nodes,55.3%,Easy,11.7797
575,784,Letter Case Permutation,70.5%,Medium,1.28797
576,785,Is Graph Bipartite?,49.6%,Medium,23.8424
577,787,Cheapest Flights Within K Stops,36.8%,Medium,22.6017
578,790,Domino and Tromino Tiling,41.3%,Medium,10.0073
579,791,Custom Sort String,67.5%,Medium,2.61498
580,792,Number of Matching Subsequences,49.7%,Medium,3.54842
581,794,Valid Tic-Tac-Toe State,34.9%,Medium,21.7296
582,795,Number of Subarrays with Bounded Maximum,52.2%,Medium,4.5785
583,796,Rotate String,50.2%,Easy,9.25636
584,797,All Paths From Source to Target,79.6%,Medium,9.83463
585,706,Design HashMap,63.8%,Easy,31.6729
586,801,Minimum Swaps To Make Sequences Increasing,39.1%,Hard,6.70857
587,802,Find Eventual Safe States,51.2%,Medium,1.26918
588,805,Split Array With Same Average,26.6%,Hard,27.201
589,807,Max Increase to Keep City Skyline,85.1%,Medium,17.194
590,809,Expressive Words,46.2%,Medium,1.91043
591,813,Largest Sum of Averages,51.9%,Medium,10.7811
592,814,Binary Tree Pruning,71.1%,Medium,9.4163
593,815,Bus Routes,44.6%,Hard,31.9973
594,818,Race Car,41.4%,Hard,4.16281
595,819,Most Common Word,45.3%,Easy,93.4862
596,707,Design Linked List,26.5%,Medium,5.15841
597,820,Short Encoding of Words,55.1%,Medium,9.68893
598,823,Binary Trees With Factors,43.6%,Medium,5.71205
599,708,Insert into a Sorted Circular Linked List,33.4%,Medium,6.59798
600,826,Most Profit Assigning Work,40.3%,Medium,14.2274
601,827,Making A Large Island,44.2%,Hard,3.8063
602,828,Count Unique Characters of All Substrings of a Given String,47.8%,Hard,37.3062
603,829,Consecutive Numbers Sum,40.2%,Hard,27.91
604,641,Design Circular Deque,56.8%,Medium,4.19186
605,622,Design Circular Queue,48.1%,Medium,27.1638
606,833,Find And Replace in String,52.9%,Medium,0.878094
607,489,Robot Room Cleaner,74.6%,Hard,28.8403
608,836,Rectangle Overlap,42.9%,Easy,34.7906
609,839,Similar String Groups,44.0%,Hard,3.24131
610,841,Keys and Rooms,67.7%,Medium,19.6293
611,842,Split Array into Fibonacci Sequence,37.4%,Medium,5.35278
612,843,Guess the Word,44.3%,Hard,13.055
613,844,Backspace String Compare,47.4%,Easy,11.8639
614,845,Longest Mountain in Array,39.3%,Medium,9.56706
615,847,Shortest Path Visiting All Nodes,55.5%,Hard,9.82238
616,848,Shifting Letters,45.5%,Medium,3.95284
617,849,Maximize Distance to Closest Person,44.9%,Medium,12.2898
618,851,Loud and Rich,55.0%,Medium,0
619,852,Peak Index in a Mountain Array,71.4%,Easy,5.12546
620,853,Car Fleet,46.8%,Medium,3.76902
621,854,K-Similar Strings,38.8%,Hard,27.8781
622,856,Score of Parentheses,65.5%,Medium,13.202
623,860,Lemonade Change,52.2%,Easy,7.85014
624,861,Score After Flipping Matrix,74.4%,Medium,8.75183
625,862,Shortest Subarray with Sum at Least K,25.9%,Hard,11.0151
626,863,All Nodes Distance K in Binary Tree,59.8%,Medium,61.7842
627,864,Shortest Path to Get All Keys,43.4%,Hard,5.18313
628,867,Transpose Matrix,61.4%,Easy,7.41582
629,871,Minimum Number of Refueling Stops,35.2%,Hard,8.49985
630,872,Leaf-Similar Trees,64.7%,Easy,7.90869
631,873,Length of Longest Fibonacci Subsequence,48.4%,Medium,16.1706
632,874,Walking Robot Simulation,37.2%,Medium,4.49123
633,875,Koko Eating Bananas,54.2%,Medium,2.00335
634,876,Middle of the Linked List,70.7%,Easy,7.33049
635,877,Stone Game,68.6%,Medium,5.87528
636,528,Random Pick with Weight,45.6%,Medium,19.9491
637,880,Decoded String at Index,28.3%,Medium,4.12927
638,881,Boats to Save People,49.6%,Medium,10.7972
639,882,Reachable Nodes In Subdivided Graph,49.5%,Hard,2.95465
640,884,Uncommon Words from Two Sentences,64.9%,Easy,8.01243
641,886,Possible Bipartition,46.4%,Medium,4.63248
642,887,Super Egg Drop,26.9%,Hard,18.253
643,888,Fair Candy Swap,59.9%,Easy,2.31576
644,889,Construct Binary Tree from Preorder and Postorder Traversal,69.0%,Medium,24.1893
645,890,Find and Replace Pattern,75.5%,Medium,2.52004
646,891,Sum of Subsequence Widths,33.9%,Hard,3.03315
647,894,All Possible Full Binary Trees,78.8%,Medium,10.3525
648,895,Maximum Frequency Stack,64.2%,Hard,43.3723
649,896,Monotonic Array,58.1%,Easy,1.04162
650,897,Increasing Order Search Tree,75.6%,Easy,5.68216
651,898,Bitwise ORs of Subarrays,36.1%,Medium,18.0114
652,899,Orderly Queue,58.2%,Hard,3.03315
653,901,Online Stock Span,62.4%,Medium,37.1745
654,902,Numbers At Most N Given Digit Set,36.4%,Hard,0
655,904,Fruit Into Baskets,43.2%,Medium,3.34624
656,905,Sort Array By Parity,74.9%,Easy,11.0012
657,907,Sum of Subarray Minimums,33.0%,Medium,25.0906
658,909,Snakes and Ladders,39.6%,Medium,68.4881
659,912,Sort an Array,62.8%,Medium,11.47
660,916,Word Subsets,52.9%,Medium,3.8406
661,918,Maximum Sum Circular Subarray,35.6%,Medium,5.71016
662,921,Minimum Add to Make Parentheses Valid,76.9%,Medium,0.818568
663,922,Sort Array By Parity II,70.6%,Easy,5.73714
664,926,Flip String to Monotone Increasing,56.9%,Medium,27.8946
665,929,Unique Email Addresses,67.4%,Easy,8.59148
666,931,Minimum Falling Path Sum,65.9%,Medium,4.04716
667,934,Shortest Bridge,51.7%,Medium,11.5727
668,937,Reorder Data in Log Files,55.6%,Easy,100
669,938,Range Sum of BST,84.0%,Easy,8.7357
670,939,Minimum Area Rectangle,52.9%,Medium,7.38666
671,943,Find the Shortest Superstring,45.6%,Hard,32.6756
672,945,Minimum Increment to Make Array Unique,48.0%,Medium,1.46829
673,946,Validate Stack Sequences,64.9%,Medium,3.19013
674,947,Most Stones Removed with Same Row or Column,56.2%,Medium,4.53206
675,950,Reveal Cards In Increasing Order,76.4%,Medium,4.55954
676,951,Flip Equivalent Binary Trees,66.4%,Medium,3.87857
677,953,Verifying an Alien Dictionary,52.2%,Easy,6.6437
678,957,Prison Cells After N Days,39.8%,Medium,86.601
679,958,Check Completeness of a Binary Tree,52.9%,Medium,9.36147
680,963,Minimum Area Rectangle II,53.6%,Medium,3.34422
681,965,Univalued Binary Tree,68.5%,Easy,0.708241
682,968,Binary Tree Cameras,41.2%,Hard,6.60676
683,969,Pancake Sorting,69.3%,Medium,20.4618
684,970,Powerful Integers,43.4%,Medium,2.65679
685,509,Fibonacci Number,67.8%,Easy,8.26122
686,973,K Closest Points to Origin,65.7%,Medium,90.2317
687,974,Subarray Sums Divisible by K,52.4%,Medium,6.38212
688,977,Squares of a Sorted Array,71.5%,Easy,4.0449
689,978,Longest Turbulent Subarray,47.5%,Medium,24.9966
690,979,Distribute Coins in Binary Tree,70.7%,Medium,19.3489
691,980,Unique Paths III,77.6%,Hard,35.2793
692,981,Time Based Key-Value Store,53.4%,Medium,23.1961
693,983,Minimum Cost For Tickets,63.4%,Medium,30.7668
694,986,Interval List Intersections,69.7%,Medium,14.6863
695,987,Vertical Order Traversal of a Binary Tree,39.8%,Hard,40.7773
696,990,Satisfiability of Equality Equations,48.8%,Medium,3.90453
697,992,Subarrays with K Different Integers,52.5%,Hard,43.0362
698,993,Cousins in Binary Tree,53.6%,Easy,7.44303
699,994,Rotting Oranges,51.1%,Medium,74.7208
700,995,Minimum Number of K Consecutive Bit Flips,50.4%,Hard,14.9585
701,997,Find the Town Judge,49.9%,Easy,29.6737
702,1000,Minimum Cost to Merge Stones,41.6%,Hard,52.5925
703,1002,Find Common Characters,68.6%,Easy,16.0129
704,1004,Max Consecutive Ones III,61.6%,Medium,15.241
705,1005,Maximize Sum Of Array After K Negations,51.9%,Easy,4.86023
706,1007,Minimum Domino Rotations For Equal Row,50.8%,Medium,3.34967
707,1008,Construct Binary Search Tree from Preorder Traversal,79.8%,Medium,3.86328
708,1057,Campus Bikes,57.9%,Medium,19.5503
709,1010,Pairs of Songs With Total Durations Divisible by 60,51.9%,Medium,71.0498
710,1011,Capacity To Ship Packages Within D Days,61.8%,Medium,30.4637
711,1060,Missing Element in Sorted Array,55.4%,Medium,9.84788
712,1062,Longest Repeating Substring,59.1%,Medium,7.82466
713,1013,Partition Array Into Three Parts With Equal Sum,45.6%,Easy,5.71739
714,1066,Campus Bikes II,54.8%,Medium,5.10821
715,1067,Digit Count in Range,41.8%,Hard,0
716,1019,Next Greater Node In Linked List,59.3%,Medium,23.9427
717,1086,High Five,75.9%,Easy,16.047
718,1065,Index Pairs of a String,61.4%,Easy,0
719,1087,Brace Expansion,63.9%,Medium,6.91574
720,1022,Sum of Root To Leaf Binary Numbers,72.2%,Easy,14.3945
721,1024,Video Stitching,49.7%,Medium,22.1854
722,1085,Sum of Digits in the Minimum Number,75.4%,Easy,0
723,1099,Two Sum Less Than K,60.5%,Easy,34.4089
724,1100,Find K-Length Substrings With No Repeated Characters,73.0%,Medium,30.1325
725,1025,Divisor Game,66.4%,Easy,7.93217
726,1027,Longest Arithmetic Subsequence,48.7%,Medium,6.46317
727,1118,Number of Days in a Month,57.2%,Easy,0
728,1119,Remove Vowels from a String,90.7%,Easy,6.65735
729,1134,Armstrong Number,78.6%,Easy,0
730,1120,Maximum Average Subtree,64.8%,Medium,55.038
731,1026,Maximum Difference Between Node and Ancestor,70.7%,Medium,17.2701
732,1028,Recover a Tree From Preorder Traversal,71.8%,Hard,4.46269
733,1029,Two City Scheduling,59.2%,Medium,5.04177
734,1031,Maximum Sum of Two Non-Overlapping Subarrays,59.2%,Medium,22.5426
735,1032,Stream of Characters,48.9%,Hard,14.896
736,1133,Largest Unique Number,67.3%,Easy,0
737,1102,Path With Maximum Minimum Value,51.7%,Medium,47.418
738,1135,Connecting Cities With Minimum Cost,60.2%,Medium,46.21
739,1136,Parallel Courses,60.2%,Medium,4.30261
740,1034,Coloring A Border,47.1%,Medium,2.85909
741,1035,Uncrossed Lines,57.1%,Medium,4.13104
742,1151,Minimum Swaps to Group All 1's Together,59.0%,Medium,14.6706
743,1152,Analyze User Website Visit Pattern,43.3%,Medium,83.3464
744,1160,Find Words That Can Be Formed by Characters,67.8%,Easy,6.13449
745,1038,Binary Search Tree to Greater Sum Tree,83.9%,Medium,24.3549
746,1161,Maximum Level Sum of a Binary Tree,67.0%,Medium,13.1588
747,1162,As Far from Land as Possible,47.0%,Medium,10.3034
748,1041,Robot Bounded In Circle,54.5%,Medium,95.1135
749,1043,Partition Array for Maximum Sum,69.5%,Medium,14.7275
750,1044,Longest Duplicate Substring,31.6%,Hard,8.47758
751,1153,String Transforms Into Another String,35.4%,Hard,4.98528
752,1166,Design File System,59.5%,Medium,34.0222
753,1167,Minimum Cost to Connect Sticks,65.9%,Medium,68.6977
754,1046,Last Stone Weight,62.7%,Easy,22.7089
755,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,5.8205
756,1048,Longest String Chain,57.0%,Medium,1.30389
757,1049,Last Stone Weight II,49.3%,Medium,3.18611
758,1180,Count Substrings with Only One Distinct Letter,78.4%,Easy,4.49123
759,1045,Customers Who Bought All Products,67.5%,Medium,1.37177
760,1050,Actors and Directors Who Cooperated At Least Three Times,72.3%,Easy,1.26399
761,1053,Previous Permutation With One Swap,52.3%,Medium,1.54081
762,1054,Distant Barcodes,45.0%,Medium,0
763,1197,Minimum Knight Moves,39.1%,Medium,24.2761
764,1198,Find Smallest Common Element in All Rows,76.3%,Medium,2.24011
765,1074,Number of Submatrices That Sum to Target,65.9%,Hard,11.2088
766,1071,Greatest Common Divisor of Strings,51.8%,Easy,13.3617
767,1214,Two Sum BSTs,67.2%,Medium,17.2054
768,1215,Stepping Numbers,44.6%,Medium,14.6199
769,1068,Product Sales Analysis I,81.4%,Easy,3.15325
770,1069,Product Sales Analysis II,83.0%,Easy,0.731462
771,1070,Product Sales Analysis III,49.8%,Medium,0
772,1080,Insufficient Nodes in Root to Leaf Paths,51.0%,Medium,0
773,1081,Smallest Subsequence of Distinct Characters,54.5%,Medium,9.66948
774,1229,Meeting Scheduler,54.8%,Medium,25.1626
775,1092,Shortest Common Supersequence,55.0%,Hard,7.3786
776,1091,Shortest Path in Binary Matrix,41.3%,Medium,36.9581
777,1082,Sales Analysis I,74.9%,Easy,2.23828
778,1083,Sales Analysis II,50.7%,Easy,18.377
779,1084,Sales Analysis III,54.0%,Easy,6.78484
780,1244,Design A Leaderboard,67.2%,Medium,11.8575
781,1245,Tree Diameter,62.0%,Medium,4.71166
782,1216,Valid Palindrome III,51.4%,Hard,0.364912
783,1094,Car Pooling,59.5%,Medium,10.8934
784,1095,Find in Mountain Array,35.9%,Hard,1.39911
785,1117,Building H2O,53.6%,Medium,3.508
786,1115,Print FooBar Alternately,59.5%,Medium,1.98064
787,1258,Synonymous Sentences,57.5%,Medium,7.22107
788,1231,Divide Chocolate,54.5%,Hard,1.1886
789,1104,Path In Zigzag Labelled Binary Tree,74.0%,Medium,17.0088
790,1105,Filling Bookcase Shelves,57.9%,Medium,6.88203
791,1106,Parsing A Boolean Expression,59.8%,Hard,12.9094
792,1114,Print in Order,68.0%,Easy,4.03978
793,1107,New Users Daily Count,45.9%,Medium,2.14886
794,1108,Defanging an IP Address,88.6%,Easy,9.89025
795,1109,Corporate Flight Bookings,56.0%,Medium,6.41266
796,1110,Delete Nodes And Return Forest,68.8%,Medium,11.3042
797,1188,Design Bounded Blocking Queue,73.2%,Medium,7.51066
798,1286,Iterator for Combination,71.1%,Medium,2.46566
799,1291,Sequential Digits,57.5%,Medium,5.37154
800,1259,Handshakes That Don't Cross,54.4%,Hard,0
801,1122,Relative Sort Array,67.9%,Easy,21.6704
802,1288,Remove Covered Intervals,57.8%,Medium,0
803,1128,Number of Equivalent Domino Pairs,45.9%,Easy,5.30829
804,1130,Minimum Cost Tree From Leaf Values,68.2%,Medium,21.8757
805,1129,Shortest Path with Alternating Colors,41.3%,Medium,2.5047
806,1299,Replace Elements with Greatest Element on Right Side,74.3%,Easy,5.23229
807,1137,N-th Tribonacci Number,60.6%,Easy,0.426686
808,1138,Alphabet Board Path,52.0%,Medium,6.03297
809,1139,Largest 1-Bordered Square,49.0%,Medium,10.7843
810,1313,Decompress Run-Length Encoded List,85.7%,Easy,5.99031
811,1314,Matrix Block Sum,74.6%,Medium,6.13175
812,1315,Sum of Nodes with Even-Valued Grandparent,84.9%,Medium,17.7986
813,1146,Snapshot Array,37.1%,Medium,4.0178
814,1143,Longest Common Subsequence,58.8%,Medium,8.23076
815,1328,Break a Palindrome,52.2%,Medium,32.4389
816,1329,Sort the Matrix Diagonally,81.5%,Medium,4.74824
817,1302,Deepest Leaves Sum,85.5%,Medium,4.51764
818,1331,Rank Transform of an Array,58.1%,Easy,17.9711
819,1156,Swap For Longest Repeated Character Substring,47.0%,Medium,6.15593
820,1155,Number of Dice Rolls With Target Sum,47.5%,Medium,46.0302
821,1171,Remove Zero Sum Consecutive Nodes from Linked List,42.0%,Medium,1.07675
822,1172,Dinner Plate Stacks,35.8%,Hard,10.6563
823,1236,Web Crawler,65.3%,Medium,28.1386
824,1169,Invalid Transactions,30.2%,Medium,1.86291
825,1170,Compare Strings by Frequency of the Smallest Character,60.8%,Medium,6.32799
826,1360,Number of Days Between Two Dates,46.5%,Easy,27.046
827,1362,Closest Divisors,58.8%,Medium,0
828,1363,Largest Multiple of Three,34.9%,Hard,0
829,1164,Product Price at a Given Date,68.8%,Medium,7.4224
830,1175,Prime Arrangements,52.1%,Easy,3.23365
831,1176,Diet Plan Performance,53.1%,Easy,0
832,1382,Balance a Binary Search Tree,78.8%,Medium,6.6798
833,1954,Minimum Garden Perimeter to Collect Enough Apples,51.9%,Medium,2.61623
834,1483,Kth Ancestor of a Tree Node,33.1%,Hard,4.40512
835,1190,Reverse Substrings Between Each Pair of Parentheses,65.3%,Medium,5.84288
836,1192,Critical Connections in a Network,51.9%,Hard,99.9954
837,1179,Reformat Department Table,82.2%,Easy,9.32612
838,1405,Longest Happy String,54.4%,Medium,7.32973
839,1200,Minimum Absolute Difference,67.6%,Easy,2.5968
840,1202,Smallest String With Swaps,51.0%,Medium,2.81157
841,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,8.18976
842,1217,Minimum Cost to Move Chips to The Same Position,70.7%,Easy,0.938402
843,1219,Path with Maximum Gold,66.0%,Medium,23.6981
844,1220,Count Vowels Permutation,56.5%,Hard,7.6405
845,1221,Split a String in Balanced Strings,84.7%,Easy,2.22156
846,1222,Queens That Can Attack the King,70.4%,Medium,6.65372
847,1233,Remove Sub-Folders from the Filesystem,64.4%,Medium,11.2667
848,1235,Maximum Profit in Job Scheduling,50.2%,Hard,14.565
849,1225,Report Contiguous Dates,63.7%,Hard,9.28223
850,1239,Maximum Length of a Concatenated String with Unique Characters,50.6%,Medium,1.70972
851,1429,First Unique Number,51.2%,Medium,31.2544
852,1242,Web Crawler Multithreaded,48.1%,Medium,1.43453
853,1247,Minimum Swaps to Make Strings Equal,63.6%,Medium,8.31896
854,1248,Count Number of Nice Subarrays,57.5%,Medium,10.2717
855,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,7.42142
856,1254,Number of Closed Islands,62.7%,Medium,8.39037
857,1255,Maximum Score Words Formed by Letters,71.3%,Hard,5.25304
858,1260,Shift 2D Grid,62.0%,Easy,0
859,1262,Greatest Sum Divisible by Three,50.6%,Medium,2.80544
860,1251,Average Selling Price,83.1%,Easy,3.16271
861,1266,Minimum Time Visiting All Points,79.2%,Easy,5.39547
862,1267,Count Servers that Communicate,57.9%,Medium,3.34059
863,1268,Search Suggestions System,65.7%,Medium,69.4161
864,1275,Find Winner on a Tic Tac Toe Game,55.7%,Easy,22.8836
865,1277,Count Square Submatrices with All Ones,73.8%,Medium,5.44426
866,1270,All People Report to the Given Manager,88.2%,Medium,11.0106
867,1283,Find the Smallest Divisor Given a Threshold,52.0%,Medium,4.26678
868,1279,Traffic Light Controlled Intersection,76.2%,Easy,43.0978
869,1293,Shortest Path in a Grid with Obstacles Elimination,44.0%,Hard,7.49909
870,1285,Find the Start and End Number of Continuous Ranges,88.3%,Medium,6.22532
871,1304,Find N Unique Integers Sum up to Zero,76.6%,Easy,0.480493
872,1305,All Elements in Two Binary Search Trees,78.5%,Medium,3.27142
873,1306,Jump Game III,61.6%,Medium,5.16833
874,1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,45.4%,Medium,5.04877
875,1309,Decrypt String from Alphabet to Integer Mapping,77.8%,Easy,2.00638
876,1310,XOR Queries of a Subarray,70.7%,Medium,2.28913
877,1311,Get Watched Videos by Your Friends,44.7%,Medium,17.6682
878,1312,Minimum Insertion Steps to Make a String Palindrome,62.0%,Hard,17.29
879,1303,Find the Team Size,90.4%,Easy,1.65032
880,1319,Number of Operations to Make Network Connected,56.3%,Medium,1.35857
881,1342,Number of Steps to Reduce a Number to Zero,85.6%,Easy,1.20041
882,1344,Angle Between Hands of a Clock,62.2%,Medium,15.3624
883,1345,Jump Game IV,42.1%,Hard,3.22604
884,1325,Delete Leaves With a Given Value,74.6%,Medium,2.9757
885,1326,Minimum Number of Taps to Open to Water a Garden,48.0%,Hard,2.87341
886,1321,Restaurant Growth,72.8%,Medium,4.55954
887,1332,Remove Palindromic Subsequences,69.0%,Easy,2.19159
888,1333,"Filter Restaurants by Vegan-Friendly, Price and Distance",58.3%,Medium,11.5994
889,1335,Minimum Difficulty of a Job Schedule,56.8%,Hard,87.2182
890,1327,List the Products Ordered in a Period,77.9%,Easy,0.938402
891,1337,The K Weakest Rows in a Matrix,72.1%,Easy,4.18547
892,1339,Maximum Product of Splitted Binary Tree,42.3%,Medium,9.11401
893,1347,Minimum Number of Steps to Make Two Strings Anagram,75.4%,Medium,2.759
894,1348,Tweet Counts Per Frequency,41.6%,Medium,1.01169
895,1370,Increasing Decreasing String,77.8%,Easy,2.5047
896,1372,Longest ZigZag Path in a Binary Tree,56.6%,Medium,6.81345
897,1373,Maximum Sum BST in Binary Tree,37.9%,Hard,10.5919
898,1351,Count Negative Numbers in a Sorted Matrix,75.3%,Easy,6.48781
899,1353,Maximum Number of Events That Can Be Attended,32.1%,Medium,23.5078
900,1350,Students With Invalid Departments,90.5%,Easy,3.22224
901,1365,How Many Numbers Are Smaller Than the Current Number,86.0%,Easy,4.40197
902,1367,Linked List in Binary Tree,42.2%,Medium,6.57135
903,1386,Cinema Seat Allocation,37.7%,Medium,8.15779
904,1375,Bulb Switcher III,65.1%,Medium,7.27716
905,1376,Time Needed to Inform All Employees,57.9%,Medium,2.99775
906,1381,Design a Stack With Increment Operation,77.1%,Medium,3.05643
907,1379,Find a Corresponding Node of a Binary Tree in a Clone of That Tree,85.1%,Medium,1.29255
908,1383,Maximum Performance of a Team,41.4%,Hard,4.30111
909,1395,Count Number of Teams,70.8%,Medium,12.7421
910,1396,Design Underground System,71.7%,Medium,0.321969
911,1416,Restore The Array,37.4%,Hard,3.51601
912,1403,Minimum Subsequence in Non-Increasing Order,72.0%,Easy,6.37492
913,1404,Number of Steps to Reduce a Number in Binary Representation to One,50.5%,Medium,0
914,1408,String Matching in an Array,63.7%,Easy,1.05361
915,1409,Queries on a Permutation With Key,82.5%,Medium,0
916,1410,HTML Entity Parser,53.0%,Medium,4.01081
917,1431,Kids With the Greatest Number of Candies,87.9%,Easy,2.42157
918,1398,Customers Who Bought Products A and B but Not C,80.3%,Medium,9.66821
919,1423,Maximum Points You Can Obtain from Cards,49.4%,Medium,0.817458
920,1448,Count Good Nodes in Binary Tree,73.0%,Medium,2.18952
921,1421,NPV Queries,82.3%,Easy,0
922,1462,Course Schedule IV,46.9%,Medium,1.83686
923,1451,Rearrange Words in a Sentence,61.3%,Medium,1.35255
924,1456,Maximum Number of Vowels in a Substring of Given Length,56.4%,Medium,2.17001
925,1457,Pseudo-Palindromic Paths in a Binary Tree,68.0%,Medium,0
926,1478,Allocate Mailboxes,55.2%,Hard,4.85989
927,1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,36.9%,Medium,77.0736
928,1466,Reorder Routes to Make All Paths Lead to the City Zero,61.5%,Medium,5.74882
929,1454,Active Users,38.5%,Medium,7.0908
930,1470,Shuffle the Array,88.1%,Easy,4.69912
931,1472,Design Browser History,73.7%,Medium,1.8423
932,1491,Average Salary Excluding the Minimum and Maximum Salary,67.6%,Easy,0.847999
933,1492,The kth Factor of n,62.4%,Medium,21.4944
934,1480,Running Sum of 1d Array,89.2%,Easy,11.7791
935,1481,Least Number of Unique Integers after K Removals,58.6%,Medium,31.554
936,1487,Making File Names Unique,33.4%,Medium,7.23394
937,1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,51.7%,Hard,7.22536
938,1496,Path Crossing,55.4%,Easy,4.82551
939,1497,Check If Array Pairs Are Divisible by k,40.5%,Medium,2.84163
940,1479,Sales by Day of the Week,82.7%,Hard,26.2045
