,#,Title,Acceptance,Difficulty,Frequency
487,939,Minimum Area Rectangle,52.9%,Medium,4.7843
488,949,Largest Time for Given Digits,35.8%,Medium,5.26718
489,950,Reveal Cards In Increasing Order,76.4%,Medium,4.27093
490,951,Flip Equivalent Binary Trees,66.4%,Medium,0.425007
491,958,Check Completeness of a Binary Tree,52.9%,Medium,12.8653
492,959,Regions Cut By Slashes,68.2%,Medium,4.18267
493,968,Binary Tree Cameras,41.2%,Hard,10.4057
494,972,Equal Rational Numbers,42.2%,Hard,0
495,509,Fibonacci Number,67.8%,Easy,3.70097
496,973,K Closest Points to Origin,65.7%,Medium,4.61041
497,977,Squares of a Sorted Array,71.5%,Easy,1.40638
498,979,Distribute Coins in Binary Tree,70.7%,Medium,34.9403
499,980,Unique Paths III,77.6%,Hard,2.90257
500,981,Time Based Key-Value Store,53.4%,Medium,3.39511
501,984,String Without AAA or BBB,40.0%,Medium,5.56635
502,986,Interval List Intersections,69.7%,Medium,3.78542
503,987,Vertical Order Traversal of a Binary Tree,39.8%,Hard,10.8784
504,993,Cousins in Binary Tree,53.6%,Easy,3.44024
505,994,Rotting Oranges,51.1%,Medium,14.5599
506,1004,Max Consecutive Ones III,61.6%,Medium,2.31418
507,1006,Clumsy Factorial,54.4%,Medium,0
508,1008,Construct Binary Search Tree from Preorder Traversal,79.8%,Medium,1.65427
509,1058,Minimize Rounding Error to Meet Target,44.0%,Medium,7.83582
510,1060,Missing Element in Sorted Array,55.4%,Medium,4.01455
511,1013,Partition Array Into Three Parts With Equal Sum,45.6%,Easy,0
512,1019,Next Greater Node In Linked List,59.3%,Medium,1.36063
513,1024,Video Stitching,49.7%,Medium,1.24061
514,1027,Longest Arithmetic Subsequence,48.7%,Medium,5.00119
515,1032,Stream of Characters,48.9%,Hard,9.30923
516,1136,Parallel Courses,60.2%,Medium,1.8599
517,1160,Find Words That Can Be Formed by Characters,67.8%,Easy,0.567503
518,1038,Binary Search Tree to Greater Sum Tree,83.9%,Medium,3.19093
519,1161,Maximum Level Sum of a Binary Tree,67.0%,Medium,1.8802
520,1162,As Far from Land as Possible,47.0%,Medium,1.93075
521,1041,Robot Bounded In Circle,54.5%,Medium,1.17178
522,1044,Longest Duplicate Substring,31.6%,Hard,2.32509
523,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,2.31473
524,1048,Longest String Chain,57.0%,Medium,0.173615
525,1053,Previous Permutation With One Swap,52.3%,Medium,0
526,1197,Minimum Knight Moves,39.1%,Medium,18.9622
527,1198,Find Smallest Common Element in All Rows,76.3%,Medium,0
528,1079,Letter Tile Possibilities,76.2%,Medium,2.26097
529,1229,Meeting Scheduler,54.8%,Medium,5.61156
530,1089,Duplicate Zeros,51.2%,Easy,0.735092
531,1092,Shortest Common Supersequence,55.0%,Hard,3.40582
532,1091,Shortest Path in Binary Matrix,41.3%,Medium,2.42745
533,1245,Tree Diameter,62.0%,Medium,3.55139
534,1093,Statistics from a Large Sample,46.6%,Medium,0
535,1094,Car Pooling,59.5%,Medium,4.07735
536,1096,Brace Expansion II,62.0%,Hard,10.8801
537,1273,Delete Tree Nodes,61.2%,Medium,0
538,1246,Palindrome Removal,45.8%,Hard,52.2435
539,1114,Print in Order,68.0%,Easy,10.4476
540,1188,Design Bounded Blocking Queue,73.2%,Medium,18.4113
541,1116,Print Zero Even Odd,58.5%,Medium,4.44284
542,1131,Maximum of Absolute Value Expression,50.7%,Medium,0
543,1140,Stone Game II,64.7%,Medium,3.56834
544,1314,Matrix Block Sum,74.6%,Medium,2.20075
545,1315,Sum of Nodes with Even-Valued Grandparent,84.9%,Medium,2.59581
546,1146,Snapshot Array,37.1%,Medium,2.99648
547,1143,Longest Common Subsequence,58.8%,Medium,2.16838
548,1329,Sort the Matrix Diagonally,81.5%,Medium,2.67615
549,1302,Deepest Leaves Sum,85.5%,Medium,0.889571
550,1156,Swap For Longest Repeated Character Substring,47.0%,Medium,27.1079
551,1155,Number of Dice Rolls With Target Sum,47.5%,Medium,8.66624
552,1236,Web Crawler,65.3%,Medium,32.5638
553,1360,Number of Days Between Two Dates,46.5%,Easy,8.59643
554,1185,Day of the Week,59.3%,Easy,18.7431
555,1189,Maximum Number of Balloons,62.5%,Easy,9.81315
556,1190,Reverse Substrings Between Each Pair of Parentheses,65.3%,Medium,11.8821
557,1192,Critical Connections in a Network,51.9%,Hard,3.12883
558,1405,Longest Happy String,54.4%,Medium,32.8794
559,1200,Minimum Absolute Difference,67.6%,Easy,1.54461
560,1195,Fizz Buzz Multithreaded,71.5%,Medium,33.6834
561,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,3.84541
562,1206,Design Skiplist,59.9%,Hard,9.45536
563,1232,Check If It Is a Straight Line,42.4%,Easy,2.81275
564,1235,Maximum Profit in Job Scheduling,50.2%,Hard,3.74213
565,1239,Maximum Length of a Concatenated String with Unique Characters,50.6%,Medium,87.6265
566,1429,First Unique Number,51.2%,Medium,2.97812
567,1242,Web Crawler Multithreaded,48.1%,Medium,8.0866
568,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.371761
569,1255,Maximum Score Words Formed by Letters,71.3%,Hard,2.31752
570,1268,Search Suggestions System,65.7%,Medium,1.26123
571,1275,Find Winner on a Tic Tac Toe Game,55.7%,Easy,22.6049
572,1277,Count Square Submatrices with All Ones,73.8%,Medium,2.77786
573,1290,Convert Binary Number in a Linked List to Integer,81.8%,Easy,0.293842
574,1293,Shortest Path in a Grid with Obstacles Elimination,44.0%,Hard,8.71661
575,1285,Find the Start and End Number of Continuous Ranges,88.3%,Medium,0
576,1304,Find N Unique Integers Sum up to Zero,76.6%,Easy,30.8698
577,1306,Jump Game III,61.6%,Medium,3.92263
578,1312,Minimum Insertion Steps to Make a String Palindrome,62.0%,Hard,7.48987
579,1318,Minimum Flips to Make a OR b Equal to c,64.7%,Medium,2.94209
580,1319,Number of Operations to Make Network Connected,56.3%,Medium,0.551023
581,1342,Number of Steps to Reduce a Number to Zero,85.6%,Easy,3.58921
582,1344,Angle Between Hands of a Clock,62.2%,Medium,31.6026
583,1324,Print Words Vertically,59.2%,Medium,5.18279
584,1358,Number of Substrings Containing All Three Characters,61.5%,Medium,1.2925
585,1359,Count All Valid Pickup and Delivery Options,54.7%,Hard,5.98563
586,1339,Maximum Product of Splitted Binary Tree,42.3%,Medium,2.02645
587,1340,Jump Game V,61.2%,Hard,3.39511
588,1347,Minimum Number of Steps to Make Two Strings Anagram,75.4%,Medium,3.09018
589,1371,Find the Longest Substring Containing Vowels in Even Counts,62.0%,Medium,0
590,1351,Count Negative Numbers in a Sorted Matrix,75.3%,Easy,8.69964
591,1352,Product of the Last K Numbers,46.7%,Medium,2.24428
592,1353,Maximum Number of Events That Can Be Attended,32.1%,Medium,3.19748
593,1365,How Many Numbers Are Smaller Than the Current Number,86.0%,Easy,0.489484
594,1366,Rank Teams by Votes,58.2%,Medium,2.87937
595,1367,Linked List in Binary Tree,42.2%,Medium,1.36597
596,1386,Cinema Seat Allocation,37.7%,Medium,8.89081
597,1374,Generate a String With Characters That Have Odd Counts,77.2%,Easy,3.45177
598,1375,Bulb Switcher III,65.1%,Medium,11.4616
599,1376,Time Needed to Inform All Employees,57.9%,Medium,0.567205
600,1381,Design a Stack With Increment Operation,77.1%,Medium,4.8139
601,1369,Get the Second Most Recent Activity,69.4%,Hard,0
602,1392,Longest Happy Prefix,43.6%,Hard,13.3937
603,1394,Find Lucky Integer in an Array,63.3%,Easy,0
604,1415,The k-th Lexicographical String of All Happy Strings of Length n,70.7%,Medium,0
605,1417,Reformat The String,56.7%,Easy,0
606,1446,Consecutive Characters,61.1%,Easy,1.05951
607,1448,Count Good Nodes in Binary Tree,73.0%,Medium,99.166
608,1458,Max Dot Product of Two Subsequences,44.5%,Hard,0
609,1466,Reorder Routes to Make All Paths Lead to the City Zero,61.5%,Medium,18.5005
610,1470,Shuffle the Array,88.1%,Easy,1.23089
611,1494,Parallel Courses II,31.0%,Hard,2.45434
612,1480,Running Sum of 1d Array,89.2%,Easy,1.7351
613,1469,Find All The Lonely Nodes,81.1%,Easy,0
614,1486,XOR Operation in an Array,84.0%,Easy,1.62292
615,1487,Making File Names Unique,33.4%,Medium,5.66138
616,1509,Minimum Difference Between Largest and Smallest Value in Three Moves,56.3%,Medium,0.270137
617,1510,Stone Game IV,59.5%,Hard,0
618,1474,Delete N Nodes After M Nodes of a Linked List,73.5%,Easy,2.35797
619,1504,Count Submatrices With All Ones,60.2%,Medium,4.59905
620,1523,Count Odd Numbers in an Interval Range,53.9%,Easy,0
621,1512,Number of Good Pairs,87.7%,Easy,0.765258
622,1531,String Compression II,36.4%,Hard,11.5897
623,1518,Water Bottles,60.3%,Easy,3.04146
624,1539,Kth Missing Positive Number,54.9%,Easy,1.0938
625,1528,Shuffle String,85.9%,Easy,0
626,1522,Diameter of N-Ary Tree,71.4%,Medium,3.01179
627,1573,Number of Ways to Split a String,31.4%,Medium,19.4861
628,1567,Maximum Length of Subarray With Positive Product,41.0%,Medium,0.377272
629,1576,Replace All ?'s to Avoid Consecutive Repeating Characters,50.3%,Easy,43.0618
630,1578,Minimum Deletion Cost to Avoid Repeating Letters,61.3%,Medium,41.2028
631,1603,Design Parking System,86.9%,Easy,0.807507
632,1570,Dot Product of Two Sparse Vectors,90.8%,Medium,2.29572
633,1593,Split a String Into the Max Number of Unique Substrings,52.2%,Medium,5.33084
634,1615,Maximal Network Rank,55.3%,Medium,33.1955
635,1637,Widest Vertical Area Between Two Points Containing No Points,84.0%,Medium,0
636,1638,Count Substrings That Differ by One Character,71.9%,Medium,0
637,1653,Minimum Deletions to Make String Balanced,54.0%,Medium,11.2224
638,1671,Minimum Number of Removals to Make Mountain Array,43.7%,Hard,0
639,1647,Minimum Deletions to Make Character Frequencies Unique,55.9%,Medium,58.0131
640,1644,Lowest Common Ancestor of a Binary Tree II,57.7%,Medium,3.51487
641,1664,Ways to Make a Fair Array,62.4%,Medium,2.01137
642,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,4.24036
643,1681,Minimum Incompatibility,36.5%,Hard,0
644,1700,Number of Students Unable to Eat Lunch,67.6%,Easy,0.885927
645,1703,Minimum Adjacent Swaps for K Consecutive Ones,39.0%,Hard,12.5465
646,1705,Maximum Number of Eaten Apples,35.1%,Medium,7.65588
647,1742,Maximum Number of Balls in a Box,73.2%,Easy,1.63437
648,1763,Longest Nice Substring,61.5%,Easy,0
649,1765,Map of Highest Peak,58.2%,Medium,4.25597
650,1780,Check if Number is a Sum of Powers of Three,64.0%,Medium,2.64666
651,1762,Buildings With an Ocean View,81.5%,Medium,0.15465
652,1791,Find Center of Star Graph,84.0%,Easy,0
653,1802,Maximum Value at a Given Index in a Bounded Array,29.0%,Medium,0
654,1808,Maximize Number of Nice Divisors,29.4%,Hard,0
655,1822,Sign of the Product of an Array,66.8%,Easy,77.9854
656,1838,Frequency of the Most Frequent Element,34.9%,Medium,1.28789
657,1861,Rotating the Box,63.5%,Medium,2.6745
658,1836,Remove Duplicates From an Unsorted Linked List,69.4%,Medium,3.64324
659,1854,Maximum Population Year,57.9%,Easy,2.39217
660,1887,Reduction Operations to Make the Array Elements Equal,60.7%,Medium,0
661,1910,Remove All Occurrences of a Substring,70.4%,Medium,2.53691
662,1904,The Number of Full Rounds You Have Played,48.2%,Medium,0
663,1901,Find a Peak Element II,55.9%,Medium,1.26381
664,1945,Sum of Digits of String After Convert,61.8%,Easy,0
665,1952,Three Divisors,56.0%,Easy,0
666,1971,Find if Path Exists in Graph,50.2%,Easy,0.450686
667,2015,Average Height of Buildings in Each Segment,62.7%,Medium,0
668,2028,Find Missing Observations,40.8%,Medium,0
