,#,Title,Acceptance,Difficulty,Frequency
486,559,Maximum Depth of N-ary Tree,70.4%,Easy,2.81842
487,590,N-ary Tree Postorder Traversal,75.2%,Easy,0.687424
488,766,Toeplitz Matrix,66.7%,Easy,0.871764
489,767,Reorganize String,51.2%,Medium,35.3217
490,769,Max Chunks To Make Sorted,56.9%,Medium,2.27468
491,770,Basic Calculator IV,55.3%,Hard,28.3248
492,771,Jewels and Stones,87.4%,Easy,0.720778
493,701,Insert into a Binary Search Tree,74.8%,Medium,0.286159
494,772,Basic Calculator III,46.2%,Hard,13.1345
495,702,Search in a Sorted Array of Unknown Size,69.9%,Medium,6.30023
496,773,Sliding Puzzle,62.5%,Hard,8.18592
497,774,Minimize Max Distance to Gas Station,49.7%,Hard,26.7115
498,703,Kth Largest Element in a Stream,52.0%,Easy,1.96874
499,775,Global and Local Inversions,45.7%,Medium,3.13112
500,776,Split BST,57.8%,Medium,13.0291
501,777,Swap Adjacent in LR String,35.8%,Medium,57.3828
502,778,Swim in Rising Water,58.1%,Hard,4.17632
503,780,Reaching Points,30.8%,Hard,2.33057
504,785,Is Graph Bipartite?,49.6%,Medium,0.872366
505,787,Cheapest Flights Within K Stops,36.8%,Medium,3.55515
506,788,Rotated Digits,57.4%,Medium,12.2506
507,791,Custom Sort String,67.5%,Medium,0.964598
508,792,Number of Matching Subsequences,49.7%,Medium,59.3682
509,794,Valid Tic-Tac-Toe State,34.9%,Medium,4.66183
510,795,Number of Subarrays with Bounded Maximum,52.2%,Medium,2.01339
511,796,Rotate String,50.2%,Easy,0.610543
512,797,All Paths From Source to Target,79.6%,Medium,0.551203
513,799,Champagne Tower,44.6%,Medium,3.94423
514,705,Design HashSet,63.8%,Easy,1.28541
515,706,Design HashMap,63.8%,Easy,2.33811
516,801,Minimum Swaps To Make Sequences Increasing,39.1%,Hard,40.4082
517,802,Find Eventual Safe States,51.2%,Medium,3.11762
518,803,Bricks Falling When Hit,33.1%,Hard,25.242
519,805,Split Array With Same Average,26.6%,Hard,3.70172
520,806,Number of Lines To Write String,65.8%,Easy,2.67427
521,807,Max Increase to Keep City Skyline,85.1%,Medium,1.45688
522,809,Expressive Words,46.2%,Medium,84.8822
523,814,Binary Tree Pruning,71.1%,Medium,1.88301
524,815,Bus Routes,44.6%,Hard,11.1165
525,817,Linked List Components,57.9%,Medium,14.1706
526,818,Race Car,41.4%,Hard,45.6399
527,821,Shortest Distance to a Character,70.6%,Easy,1.30273
528,708,Insert into a Sorted Circular Linked List,33.4%,Medium,4.67188
529,827,Making A Large Island,44.2%,Hard,1.64236
530,829,Consecutive Numbers Sum,40.2%,Hard,2.07334
531,830,Positions of Large Groups,51.1%,Easy,7.62795
532,622,Design Circular Queue,48.1%,Medium,0.632047
533,833,Find And Replace in String,52.9%,Medium,68.0232
534,834,Sum of Distances in Tree,52.3%,Hard,28.4626
535,835,Image Overlap,61.3%,Medium,36.9344
536,489,Robot Room Cleaner,74.6%,Hard,68.5316
537,836,Rectangle Overlap,42.9%,Easy,10.3844
538,837,New 21 Game,35.9%,Medium,41.4252
539,839,Similar String Groups,44.0%,Hard,2.13577
540,840,Magic Squares In Grid,38.2%,Medium,23.4601
541,841,Keys and Rooms,67.7%,Medium,0.49167
542,843,Guess the Word,44.3%,Hard,100
543,844,Backspace String Compare,47.4%,Easy,26.0284
544,845,Longest Mountain in Array,39.3%,Medium,12.074
545,846,Hand of Straights,55.9%,Medium,83.9053
546,847,Shortest Path Visiting All Nodes,55.5%,Hard,24.1276
547,849,Maximize Distance to Closest Person,44.9%,Medium,12.3903
548,850,Rectangle Area II,52.7%,Hard,38.2338
549,852,Peak Index in a Mountain Array,71.4%,Easy,3.51701
550,853,Car Fleet,46.8%,Medium,60.7807
551,855,Exam Room,43.5%,Medium,6.28521
552,856,Score of Parentheses,65.5%,Medium,2.5227
553,857,Minimum Cost to Hire K Workers,51.3%,Hard,16.8116
554,862,Shortest Subarray with Sum at Least K,25.9%,Hard,18.6263
555,863,All Nodes Distance K in Binary Tree,59.8%,Medium,1.63379
556,710,Random Pick with Blacklist,33.1%,Hard,2.76187
557,871,Minimum Number of Refueling Stops,35.2%,Hard,23.4311
558,872,Leaf-Similar Trees,64.7%,Easy,0.807927
559,875,Koko Eating Bananas,54.2%,Medium,13.0829
560,877,Stone Game,68.6%,Medium,1.87002
561,528,Random Pick with Weight,45.6%,Medium,47.4703
562,884,Uncommon Words from Two Sentences,64.9%,Easy,1.22071
563,886,Possible Bipartition,46.4%,Medium,2.33343
564,887,Super Egg Drop,27.0%,Hard,1.39773
565,889,Construct Binary Tree from Preorder and Postorder Traversal,69.0%,Medium,12.453
566,894,All Possible Full Binary Trees,78.8%,Medium,19.1494
567,895,Maximum Frequency Stack,64.2%,Hard,1.08628
568,900,RLE Iterator,57.6%,Medium,58.442
569,901,Online Stock Span,62.4%,Medium,0.94034
570,904,Fruit Into Baskets,43.2%,Medium,3.8521
571,905,Sort Array By Parity,74.9%,Easy,1.23365
572,907,Sum of Subarray Minimums,33.0%,Medium,10.7643
573,909,Snakes and Ladders,39.6%,Medium,4.19974
574,911,Online Election,51.7%,Medium,32.6615
575,913,Cat and Mouse,35.1%,Hard,27.1563
576,914,X of a Kind in a Deck of Cards,33.6%,Easy,16.6609
577,916,Word Subsets,52.9%,Medium,4.45506
578,918,Maximum Sum Circular Subarray,35.6%,Medium,0.392032
579,919,Complete Binary Tree Inserter,62.2%,Medium,8.61702
580,924,Minimize Malware Spread,41.8%,Hard,10.1431
581,925,Long Pressed Name,35.5%,Easy,7.44694
582,926,Flip String to Monotone Increasing,56.9%,Medium,0.933059
583,929,Unique Email Addresses,67.4%,Easy,0.425774
584,931,Minimum Falling Path Sum,65.9%,Medium,0.550024
585,932,Beautiful Array,63.8%,Medium,3.05732
586,934,Shortest Bridge,51.7%,Medium,9.09049
587,935,Knight Dialer,48.1%,Medium,2.34932
588,937,Reorder Data in Log Files,55.6%,Easy,0.32273
589,938,Range Sum of BST,84.0%,Easy,0.94859
590,939,Minimum Area Rectangle,52.9%,Medium,30.3505
591,940,Distinct Subsequences II,43.2%,Hard,15.2135
592,941,Valid Mountain Array,32.4%,Easy,3.40286
593,946,Validate Stack Sequences,64.9%,Medium,90.6861
594,947,Most Stones Removed with Same Row or Column,56.2%,Medium,20.2545
595,949,Largest Time for Given Digits,35.8%,Medium,12.2172
596,950,Reveal Cards In Increasing Order,76.4%,Medium,3.09095
597,951,Flip Equivalent Binary Trees,66.4%,Medium,68.3391
598,953,Verifying an Alien Dictionary,52.2%,Easy,0.220223
599,954,Array of Doubled Pairs,37.1%,Medium,16.0823
600,958,Check Completeness of a Binary Tree,52.9%,Medium,1.8691
601,963,Minimum Area Rectangle II,53.6%,Medium,54.4214
602,965,Univalued Binary Tree,68.5%,Easy,3.0449
603,966,Vowel Spellchecker,51.7%,Medium,6.23606
604,968,Binary Tree Cameras,41.2%,Hard,16.2288
605,969,Pancake Sorting,69.3%,Medium,4.85898
606,509,Fibonacci Number,67.8%,Easy,0.273272
607,973,K Closest Points to Origin,65.7%,Medium,2.41034
608,974,Subarray Sums Divisible by K,52.4%,Medium,0.752765
609,975,Odd Even Jump,40.1%,Hard,4.84579
610,977,Squares of a Sorted Array,71.5%,Easy,1.87603
611,979,Distribute Coins in Binary Tree,70.7%,Medium,2.98515
612,980,Unique Paths III,77.6%,Hard,2.60586
613,981,Time Based Key-Value Store,53.4%,Medium,33.3281
614,983,Minimum Cost For Tickets,63.4%,Medium,2.27477
615,986,Interval List Intersections,69.7%,Medium,8.26068
616,987,Vertical Order Traversal of a Binary Tree,39.8%,Hard,1.2856
617,989,Add to Array-Form of Integer,45.1%,Easy,1.73336
618,990,Satisfiability of Equality Equations,48.8%,Medium,9.59106
619,992,Subarrays with K Different Integers,52.5%,Hard,8.72637
620,993,Cousins in Binary Tree,53.6%,Easy,0.101596
621,994,Rotting Oranges,51.1%,Medium,0.44505
622,995,Minimum Number of K Consecutive Bit Flips,50.4%,Hard,36.744
623,996,Number of Squareful Arrays,49.0%,Hard,9.80102
624,997,Find the Town Judge,49.9%,Easy,0.510569
625,1002,Find Common Characters,68.6%,Easy,0.890218
626,1004,Max Consecutive Ones III,61.6%,Medium,0.686491
627,1007,Minimum Domino Rotations For Equal Row,50.8%,Medium,75.3973
628,1055,Shortest Way to Form String,57.8%,Medium,36.0409
629,1057,Campus Bikes,57.9%,Medium,42.729
630,1010,Pairs of Songs With Total Durations Divisible by 60,51.9%,Medium,1.05583
631,1011,Capacity To Ship Packages Within D Days,61.7%,Medium,9.90793
632,1060,Missing Element in Sorted Array,55.4%,Medium,34.2889
633,1062,Longest Repeating Substring,59.1%,Medium,13.2614
634,1013,Partition Array Into Three Parts With Equal Sum,45.6%,Easy,1.8122
635,1014,Best Sightseeing Pair,55.8%,Medium,0.50765
636,1066,Campus Bikes II,54.8%,Medium,9.56533
637,1056,Confusing Number,46.4%,Easy,8.01462
638,1019,Next Greater Node In Linked List,59.3%,Medium,2.12204
639,1087,Brace Expansion,63.9%,Medium,28.6419
640,1088,Confusing Number II,46.4%,Hard,86.8758
641,1021,Remove Outermost Parentheses,79.5%,Easy,7.69287
642,1024,Video Stitching,49.7%,Medium,7.25778
643,1099,Two Sum Less Than K,60.5%,Easy,1.04457
644,1101,The Earliest Moment When Everyone Become Friends,64.3%,Medium,4.98558
645,1025,Divisor Game,66.4%,Easy,1.5202
646,1027,Longest Arithmetic Subsequence,48.7%,Medium,7.79988
647,1026,Maximum Difference Between Node and Ancestor,70.7%,Medium,1.12767
648,1028,Recover a Tree From Preorder Traversal,71.8%,Hard,3.019
649,1029,Two City Scheduling,59.2%,Medium,3.45339
650,1031,Maximum Sum of Two Non-Overlapping Subarrays,59.2%,Medium,28.7709
651,1032,Stream of Characters,48.9%,Hard,27.6124
652,1102,Path With Maximum Minimum Value,51.7%,Medium,13.76
653,1135,Connecting Cities With Minimum Cost,60.2%,Medium,1.03751
654,1136,Parallel Courses,60.2%,Medium,24.5803
655,1162,As Far from Land as Possible,47.0%,Medium,5.21311
656,1041,Robot Bounded In Circle,54.5%,Medium,1.82752
657,1044,Longest Duplicate Substring,31.6%,Hard,0.418659
658,1153,String Transforms Into Another String,35.4%,Hard,98.0064
659,1166,Design File System,59.5%,Medium,11.3517
660,1167,Minimum Cost to Connect Sticks,65.9%,Medium,0.667565
661,1046,Last Stone Weight,62.7%,Easy,1.51837
662,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,2.06854
663,1048,Longest String Chain,57.0%,Medium,68.0908
664,1049,Last Stone Weight II,49.3%,Medium,2.9875
665,1051,Height Checker,73.7%,Easy,0.427284
666,1197,Minimum Knight Moves,39.1%,Medium,19.0674
667,1074,Number of Submatrices That Sum to Target,65.9%,Hard,50.0228
668,1229,Meeting Scheduler,54.8%,Medium,5.80606
669,1230,Toss Strange Coins,51.2%,Medium,5.41416
670,1089,Duplicate Zeros,51.2%,Easy,0.289548
671,1090,Largest Values From Labels,60.4%,Medium,3.48012
672,1092,Shortest Common Supersequence,55.0%,Hard,1.39196
673,1091,Shortest Path in Binary Matrix,41.3%,Medium,11.8342
674,1244,Design A Leaderboard,67.2%,Medium,12.9118
675,1245,Tree Diameter,62.0%,Medium,5.53877
676,1094,Car Pooling,59.5%,Medium,6.35906
677,1095,Find in Mountain Array,35.9%,Hard,5.9287
678,1096,Brace Expansion II,62.0%,Hard,4.92366
679,1258,Synonymous Sentences,57.5%,Medium,5.18105
680,1231,Divide Chocolate,54.5%,Hard,72.5615
681,1114,Print in Order,68.0%,Easy,2.70815
682,1108,Defanging an IP Address,88.6%,Easy,0.403664
683,1110,Delete Nodes And Return Forest,68.8%,Medium,81.9116
684,1122,Relative Sort Array,67.9%,Easy,2.33775
685,1124,Longest Well-Performing Interval,33.8%,Medium,4.23137
686,1125,Smallest Sufficient Team,47.5%,Hard,16.3531
687,1287,Element Appearing More Than 25% In Sorted Array,59.8%,Easy,1.78346
688,1289,Minimum Falling Path Sum II,62.5%,Hard,2.79854
689,1131,Maximum of Absolute Value Expression,50.7%,Medium,26.0178
690,1300,Sum of Mutated Array Closest to Target,42.4%,Medium,4.37413
691,1138,Alphabet Board Path,52.0%,Medium,41.6406
692,1140,Stone Game II,64.7%,Medium,39.7642
693,1313,Decompress Run-Length Encoded List,85.7%,Easy,3.34215
694,1314,Matrix Block Sum,74.6%,Medium,3.4323
695,1145,Binary Tree Coloring Game,51.0%,Medium,18.2402
696,1146,Snapshot Array,37.1%,Medium,73.4037
697,1143,Longest Common Subsequence,58.8%,Medium,2.5107
698,1147,Longest Chunked Palindrome Decomposition,60.2%,Hard,8.6367
699,1329,Sort the Matrix Diagonally,81.5%,Medium,1.08279
700,1157,Online Majority Element In Subarray,41.8%,Hard,35.3358
701,1155,Number of Dice Rolls With Target Sum,47.5%,Medium,5.80526
702,1236,Web Crawler,65.3%,Medium,4.60102
703,1170,Compare Strings by Frequency of the Smallest Character,60.8%,Medium,4.45506
704,1363,Largest Multiple of Three,34.9%,Hard,6.70816
705,1187,Make Array Strictly Increasing,44.1%,Hard,10.2117
706,1483,Kth Ancestor of a Tree Node,33.1%,Hard,21.3264
707,1192,Critical Connections in a Network,51.9%,Hard,4.87975
708,1200,Minimum Absolute Difference,67.6%,Easy,1.08768
709,1203,Sort Items by Groups Respecting Dependencies,49.0%,Hard,27.5001
710,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,5.99731
711,1706,Where Will the Ball Fall,65.6%,Medium,17.7733
712,1514,Path with Maximum Probability,44.2%,Medium,7.63868
713,1218,Longest Arithmetic Subsequence of Given Difference,48.7%,Medium,20.0344
714,1219,Path with Maximum Gold,66.0%,Medium,23.4567
715,1223,Dice Roll Simulation,47.5%,Hard,20.3492
716,1233,Remove Sub-Folders from the Filesystem,64.4%,Medium,5.17045
717,1235,Maximum Profit in Job Scheduling,50.2%,Hard,3.38162
718,1237,Find Positive Integer Solution for a Given Equation,69.9%,Medium,14.6683
719,1240,Tiling a Rectangle with the Fewest Squares,52.4%,Hard,70.9505
720,1227,Airplane Seat Assignment Probability,63.2%,Medium,2.44902
721,1691,Maximum Height by Stacking Cuboids,52.4%,Hard,12.7318
722,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.327118
723,1252,Cells with Odd Values in a Matrix,78.4%,Easy,1.97566
724,1254,Number of Closed Islands,62.7%,Medium,53.0825
725,1255,Maximum Score Words Formed by Letters,71.3%,Hard,12.9035
726,1618,Maximum Font to Fit a Sentence in a Screen,57.6%,Medium,32.0701
727,1267,Count Servers that Communicate,57.9%,Medium,3.84526
728,1268,Search Suggestions System,65.7%,Medium,0.500421
729,1277,Count Square Submatrices with All Ones,73.8%,Medium,70.1294
730,1265,Print Immutable Linked List in Reverse,94.1%,Medium,12.2745
731,1270,All People Report to the Given Manager,88.2%,Medium,6.8936
732,1281,Subtract the Product and Sum of Digits of an Integer,85.7%,Easy,0.620652
733,1283,Find the Smallest Divisor Given a Threshold,52.0%,Medium,2.87433
734,1284,Minimum Number of Flips to Convert Binary Matrix to Zero Matrix,70.8%,Hard,38.7438
735,1292,Maximum Side Length of a Square with Sum Less than or Equal to Threshold,52.0%,Medium,34.2805
736,1293,Shortest Path in a Grid with Obstacles Elimination,44.0%,Hard,76.0954
737,1296,Divide Array in Sets of K Consecutive Numbers,56.0%,Medium,66.0441
738,1312,Minimum Insertion Steps to Make a String Palindrome,62.0%,Hard,8.44239
739,1320,Minimum Distance to Type a Word Using Two Fingers,61.0%,Hard,37.8592
740,1342,Number of Steps to Reduce a Number to Zero,85.6%,Easy,0.485864
741,1344,Angle Between Hands of a Clock,62.2%,Medium,0.549845
742,1345,Jump Game IV,42.1%,Hard,44.3227
743,1325,Delete Leaves With a Given Value,74.6%,Medium,4.82152
744,1326,Minimum Number of Taps to Open to Water a Garden,48.0%,Hard,7.05822
745,1335,Minimum Difficulty of a Job Schedule,56.8%,Hard,3.93604
746,1352,Product of the Last K Numbers,46.7%,Medium,28.4129
747,1366,Rank Teams by Votes,58.2%,Medium,4.49068
748,1368,Minimum Cost to Make at Least One Valid Path in a Grid,59.6%,Hard,46.6666
749,1388,Pizza With 3n Slices,47.8%,Hard,9.85213
750,1376,Time Needed to Inform All Employees,57.9%,Medium,69.1594
751,1377,Frog Position After T Seconds,36.0%,Hard,31.1637
752,1381,Design a Stack With Increment Operation,77.1%,Medium,1.29473
753,1401,Circle and Rectangle Overlapping,43.3%,Medium,10.1499
754,1391,Check if There is a Valid Path in a Grid,46.3%,Medium,4.63902
755,1395,Count Number of Teams,70.8%,Medium,0.936685
756,1406,Stone Game III,60.1%,Hard,58.7285
757,1411,Number of Ways to Paint N × 3 Grid,61.8%,Hard,11.0524
758,1431,Kids With the Greatest Number of Candies,87.9%,Easy,0.397388
759,1417,Reformat The String,56.7%,Easy,8.22364
760,1423,Maximum Points You Can Obtain from Cards,49.4%,Medium,96.0127
761,1424,Diagonal Traverse II,48.3%,Medium,1.476
762,1447,Simplified Fractions,63.2%,Medium,7.4506
763,1436,Destination City,77.4%,Easy,1.2694
764,1438,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,45.3%,Medium,88.8694
765,1441,Build an Array With Stack Operations,70.5%,Easy,1.70417
766,1444,Number of Ways of Cutting a Pizza,54.9%,Hard,33.3991
767,1463,Cherry Pickup II,68.4%,Hard,14.4851
768,1478,Allocate Mailboxes,55.2%,Hard,7.12463
769,1477,Find Two Non-overlapping Sub-arrays Each With Target Sum,36.1%,Medium,70.3082
770,1466,Reorder Routes to Make All Paths Lead to the City Zero,61.5%,Medium,5.14938
771,1470,Shuffle the Array,88.1%,Easy,0.313086
772,1472,Design Browser History,73.7%,Medium,1.68563
773,1480,Running Sum of 1d Array,89.2%,Easy,0.22753
774,1509,Minimum Difference Between Largest and Smallest Value in Three Moves,56.3%,Medium,64.5816
775,1499,Max Value of Equation,46.6%,Hard,70.6736
776,1504,Count Submatrices With All Ones,60.2%,Medium,27.9165
777,1524,Number of Sub-arrays With Odd Sum,42.7%,Medium,2.35333
778,1525,Number of Good Ways to Split a String,70.6%,Medium,45.3518
779,1526,Minimum Number of Increments on Subarrays to Form a Target Array,67.1%,Hard,37.357
780,1512,Number of Good Pairs,87.7%,Easy,0.301557
781,1539,Kth Missing Positive Number,54.9%,Easy,2.63598
782,1557,Minimum Number of Vertices to Reach All Nodes,77.0%,Medium,0.953092
783,1552,Magnetic Force Between Two Balls,52.4%,Medium,2.53746
784,1553,Minimum Number of Days to Eat N Oranges,32.0%,Hard,17.6212
785,1548,The Most Similar Path in a Graph,56.8%,Hard,58.2866
786,1588,Sum of All Odd Length Subarrays,82.4%,Easy,0.842636
787,1576,Replace All ?'s to Avoid Consecutive Repeating Characters,50.3%,Easy,4.85276
788,1603,Design Parking System,86.9%,Easy,2.21356
789,1592,Rearrange Spaces Between Words,44.0%,Easy,17.5714
790,1610,Maximum Number of Visible Points,34.6%,Hard,64.6897
791,1616,Split Two Strings to Make Palindrome,31.2%,Medium,9.00696
792,1631,Path With Minimum Effort,50.9%,Medium,44.7036
793,1641,Count Sorted Vowel Strings,74.9%,Medium,2.21364
794,1642,Furthest Building You Can Reach,43.8%,Medium,17.3773
795,1658,Minimum Operations to Reduce X to Zero,33.3%,Medium,4.94776
796,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,0.285433
797,1680,Concatenation of Consecutive Binary Numbers,52.4%,Medium,7.78384
798,1697,Checking Existence of Edge Length Limited Paths,48.4%,Hard,10.3374
799,1732,Find the Highest Altitude,79.1%,Easy,0.85071
800,1765,Map of Highest Peak,58.2%,Medium,3.07965
801,1782,Count Pairs Of Nodes,36.5%,Hard,14.8193
802,1770,Maximum Score from Performing Multiplication Operations,31.5%,Medium,3.70172
803,1776,Car Fleet II,51.4%,Hard,50.9405
804,1793,Maximum Score of a Good Subarray,50.0%,Hard,7.15154
805,1778,Shortest Path in a Hidden Grid,44.6%,Medium,13.5023
806,1807,Evaluate the Bracket Pairs of a String,66.6%,Medium,4.26348
807,1825,Finding MK Average,31.3%,Hard,12.1715
808,1834,Single-Threaded CPU,38.0%,Medium,21.3494
809,1859,Sorting the Sentence,83.6%,Easy,0.633709
810,1877,Minimize Maximum Pair Sum in Array,80.0%,Medium,10.5166
811,1866,Number of Ways to Rearrange Sticks With K Sticks Visible,55.1%,Hard,6.07849
812,1870,Minimum Speed to Arrive on Time,34.2%,Medium,6.33778
813,1882,Process Tasks Using Servers,34.7%,Medium,9.22857
814,1910,Remove All Occurrences of a Substring,70.4%,Medium,1.80445
815,1884,Egg Drop With 2 Eggs and N Floors,70.0%,Medium,1.51716
816,1928,Minimum Cost to Reach Destination in Time,35.6%,Hard,3.42358
817,1929,Concatenation of Array,92.1%,Easy,0.169589
818,1937,Maximum Number of Points with Cost,31.3%,Medium,33.6044
819,1987,Number of Unique Good Subsequences,50.8%,Hard,10.7514
820,2007,Find Original Array From Doubled Array,32.8%,Medium,25.4303
821,2034,Stock Price Fluctuation,36.3%,Medium,0.240677
