,#,Title,Acceptance,Difficulty,Frequency
488,1152,Analyze User Website Visit Pattern,43.3%,Medium,3.02263
489,1041,Robot Bounded In Circle,54.5%,Medium,0.918225
490,1047,Remove All Adjacent Duplicates In String,71.2%,Easy,0.724375
491,1051,Height Checker,73.7%,Easy,1.31757
492,1197,Minimum Knight Moves,39.1%,Medium,4.56516
493,1074,Number of Submatrices That Sum to Target,65.9%,Hard,9.42753
494,1213,Intersection of Three Sorted Arrays,79.9%,Easy,4.08653
495,1080,Insufficient Nodes in Root to Leaf Paths,51.0%,Medium,13.1468
496,1229,Meeting Scheduler,54.8%,Medium,70.8472
497,1095,Find in Mountain Array,35.9%,Hard,90.2152
498,1104,Path In Zigzag Labelled Binary Tree,74.0%,Medium,13.0807
499,1114,Print in Order,68.0%,Easy,3.77784
500,1108,Defanging an IP Address,88.6%,Easy,7.59103
501,1188,Design Bounded Blocking Queue,73.2%,Medium,28.3824
502,1122,Relative Sort Array,67.9%,Easy,3.25328
503,1123,Lowest Common Ancestor of Deepest Leaves,69.1%,Medium,3.4611
504,1300,Sum of Mutated Array Closest to Target,42.4%,Medium,13.488
505,1313,Decompress Run-Length Encoded List,85.7%,Easy,10.3058
506,1314,Matrix Block Sum,74.6%,Medium,6.059
507,1315,Sum of Nodes with Even-Valued Grandparent,84.9%,Medium,3.23507
508,1146,Snapshot Array,37.1%,Medium,1.68234
509,1171,Remove Zero Sum Consecutive Nodes from Linked List,42.0%,Medium,8.15584
510,1169,Invalid Transactions,30.2%,Medium,3.67378
511,1177,Can Make Palindrome from Substring,36.9%,Medium,19.301
512,1382,Balance a Binary Search Tree,78.8%,Medium,1.25616
513,1192,Critical Connections in a Network,51.9%,Hard,5.61963
514,1179,Reformat Department Table,82.2%,Easy,3.06539
515,1202,Smallest String With Swaps,51.0%,Medium,3.65057
516,1203,Sort Items by Groups Respecting Dependencies,49.0%,Hard,26.9086
517,1195,Fizz Buzz Multithreaded,71.5%,Medium,12.2773
518,1207,Unique Number of Occurrences,72.4%,Easy,3.13372
519,1209,Remove All Adjacent Duplicates in String II,56.2%,Medium,2.76502
520,1217,Minimum Cost to Move Chips to The Same Position,70.7%,Easy,7.10794
521,1219,Path with Maximum Gold,66.0%,Medium,8.42906
522,1226,The Dining Philosophers,60.3%,Medium,47.7214
523,1221,Split a String in Balanced Strings,84.7%,Easy,16.8273
524,1233,Remove Sub-Folders from the Filesystem,64.4%,Medium,7.32831
525,1234,Replace the Substring for Balanced String,35.4%,Medium,11.1216
526,1249,Minimum Remove to Make Valid Parentheses,65.0%,Medium,0.449277
527,1254,Number of Closed Islands,62.7%,Medium,10.409
528,1262,Greatest Sum Divisible by Three,50.6%,Medium,9.87518
529,1275,Find Winner on a Tic Tac Toe Game,55.7%,Easy,31.942
530,1277,Count Square Submatrices with All Ones,73.8%,Medium,1.14349
531,1278,Palindrome Partitioning III,61.1%,Hard,21.0203
532,1282,Group the People Given the Group Size They Belong To,84.9%,Medium,5.05085
533,1293,Shortest Path in a Grid with Obstacles Elimination,44.0%,Hard,1.96369
534,1304,Find N Unique Integers Sum up to Zero,76.6%,Easy,1.63014
535,1305,All Elements in Two Binary Search Trees,78.5%,Medium,2.99824
536,1312,Minimum Insertion Steps to Make a String Palindrome,62.0%,Hard,17.2495
537,1319,Number of Operations to Make Network Connected,56.3%,Medium,10.2905
538,1344,Angle Between Hands of a Clock,62.2%,Medium,3.78425
539,1326,Minimum Number of Taps to Open to Water a Garden,48.0%,Hard,21.7647
540,1334,Find the City With the Smallest Number of Neighbors at a Threshold Distance,50.0%,Medium,5.67964
541,1373,Maximum Sum BST in Binary Tree,37.9%,Hard,9.62137
542,1351,Count Negative Numbers in a Sorted Matrix,75.3%,Easy,4.36753
543,1352,Product of the Last K Numbers,46.7%,Medium,10.7932
544,1353,Maximum Number of Events That Can Be Attended,32.1%,Medium,1.80118
545,1365,How Many Numbers Are Smaller Than the Current Number,86.0%,Easy,1.0515
546,1380,Lucky Numbers in a Matrix,70.6%,Easy,5.07549
547,1389,Create Target Array in the Given Order,85.3%,Easy,2.26858
548,1395,Count Number of Teams,70.8%,Medium,17.0816
549,1423,Maximum Points You Can Obtain from Cards,49.4%,Medium,3.51912
550,1443,Minimum Time to Collect All Apples in a Tree,55.3%,Medium,7.94403
551,1463,Cherry Pickup II,68.4%,Hard,17.8967
552,1470,Shuffle the Array,88.1%,Easy,8.44123
553,1473,Paint House III,49.7%,Hard,16.3792
554,1480,Running Sum of 1d Array,89.2%,Easy,23.1397
555,1486,XOR Operation in an Array,84.0%,Easy,3.52681
556,1487,Making File Names Unique,33.4%,Medium,16.0091
557,1525,Number of Good Ways to Split a String,70.6%,Medium,1.37069
558,1512,Number of Good Pairs,87.7%,Easy,3.68027
559,1539,Kth Missing Positive Number,54.9%,Easy,15.4808
560,1541,Minimum Insertions to Balance a Parentheses String,47.1%,Medium,4.49243
561,1528,Shuffle String,85.8%,Easy,1.11125
562,1534,Count Good Triplets,80.3%,Easy,4.61194
563,1517,Find Users With Valid E-Mails,71.6%,Easy,10.9344
564,1588,Sum of All Odd Length Subarrays,82.4%,Easy,5.77494
565,1570,Dot Product of Two Sparse Vectors,90.8%,Medium,2.09939
566,1622,Fancy Sequence,15.2%,Hard,20.6031
567,1654,Minimum Jumps to Reach Home,25.5%,Medium,12.8155
568,1647,Minimum Deletions to Make Character Frequencies Unique,55.9%,Medium,6.37984
569,1684,Count the Number of Consistent Strings,81.7%,Easy,2.37528
570,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,1.97205
571,1672,Richest Customer Wealth,88.2%,Easy,0.906227
572,1732,Find the Highest Altitude,79.1%,Easy,5.8296
573,1773,Count Items Matching a Rule,84.7%,Easy,1.89157
574,1827,Minimum Operations to Make the Array Increasing,78.1%,Easy,4.1684
575,1804,Implement Trie II (Prefix Tree),58.3%,Medium,12.1058
576,1823,Find the Winner of the Circular Game,74.2%,Medium,2.39607
577,1832,Check if the Sentence Is Pangram,81.8%,Easy,2.07162
578,1857,Largest Color Value in a Directed Graph,37.7%,Hard,11.8302
579,1878,Get Biggest Three Rhombus Sums in a Grid,44.1%,Medium,14.3443
