,#,Title,Acceptance,Difficulty,Frequency
470,1570,Dot Product of Two Sparse Vectors,90.8%,Medium,86.4627
471,1614,Maximum Nesting Depth of the Parentheses,82.8%,Easy,7.88493
472,1636,Sort Array by Increasing Frequency,67.9%,Easy,1.10474
473,1644,Lowest Common Ancestor of a Binary Tree II,57.7%,Medium,7.06494
474,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,68.4592
475,1699,Number of Calls Between Two Persons,86.4%,Medium,4.46949
476,1748,Sum of Unique Elements,75.1%,Easy,0.475639
477,1757,Recyclable and Low Fat Products,95.8%,Easy,32.7696
478,1762,Buildings With an Ocean View,81.5%,Medium,76.1834
479,1868,Product of Two Run-Length Encoded Arrays,58.3%,Medium,17.0968
480,1884,Egg Drop With 2 Eggs and N Floors,70.0%,Medium,2.32508
481,1891,Cutting Ribbons,50.0%,Medium,18.2091
482,1985,Find the Kth Largest Integer in the Array,43.7%,Medium,1.45048
