,#,Title,Acceptance,Difficulty,Frequency
478,1431,Kids With the Greatest Number of Candies,87.9%,Easy,0.886161
479,1448,Count Good Nodes in Binary Tree,73.0%,Medium,0.281453
480,1465,Maximum Area of a Piece of Cake After Horizontal and Vertical Cuts,36.9%,Medium,16.8922
481,1466,Reorder Routes to Make All Paths Lead to the City Zero,61.5%,Medium,2.96424
482,1470,Shuffle the Array,88.1%,Easy,0.699031
483,1472,Design Browser History,73.7%,Medium,1.6804
484,1492,The kth Factor of n,62.4%,Medium,50.307
485,1481,Least Number of Unique Integers after K Removals,58.6%,Medium,48.3261
486,1489,Find Critical and Pseudo-Critical Edges in Minimum Spanning Tree,51.7%,Hard,8.7906
487,1539,Kth Missing Positive Number,54.9%,Easy,0.965043
488,1511,Customer Order Frequency,73.9%,Easy,1.34761
489,1537,Get the Maximum Score,38.1%,Hard,16.2203
490,1552,Magnetic Force Between Two Balls,52.4%,Medium,5.49151
491,1572,Matrix Diagonal Sum,78.2%,Easy,0.782925
492,1567,Maximum Length of Subarray With Positive Product,41.0%,Medium,1.30846
493,1584,Min Cost to Connect All Points,59.5%,Medium,3.35674
494,1603,Design Parking System,86.9%,Easy,16.6243
495,1596,The Most Frequently Ordered Products for Each Customer,85.7%,Medium,3.26069
496,1636,Sort Array by Increasing Frequency,67.9%,Easy,0.710483
497,1628,Design an Expression Tree With Evaluate Function,81.3%,Medium,35.8153
498,1648,Sell Diminishing-Valued Colored Balls,31.4%,Medium,61.3128
499,1650,Lowest Common Ancestor of a Binary Tree III,77.4%,Medium,0.637546
500,1675,Minimize Deviation in Array,48.2%,Hard,9.8216
501,1723,Find Minimum Time to Finish All Jobs,41.9%,Hard,5.36291
502,1710,Maximum Units on a Truck,72.1%,Easy,76.8435
503,1712,Ways to Split Array Into Three Subarrays,29.7%,Medium,4.24073
504,1699,Number of Calls Between Two Persons,86.4%,Medium,1.69376
505,1751,Maximum Number of Events That Can Be Attended II,53.1%,Hard,12.7651
506,1761,Minimum Degree of a Connected Trio in a Graph,40.5%,Hard,2.29794
507,1799,Maximize Score After N Operations,46.4%,Hard,8.6893
508,1762,Buildings With an Ocean View,81.5%,Medium,0.240446
509,1792,Maximum Average Pass Ratio,49.5%,Medium,3.65812
510,1846,Maximum Element After Decreasing and Rearranging,55.9%,Medium,5.63274
511,1811,Find Interview Candidates,66.6%,Medium,3.33841
512,1838,Frequency of the Most Frequent Element,34.9%,Medium,4.37825
513,1859,Sorting the Sentence,83.6%,Easy,0.631745
514,1869,Longer Contiguous Segments of Ones than Zeros,59.6%,Easy,2.58801
515,1882,Process Tasks Using Servers,34.7%,Medium,1.61409
516,1889,Minimum Space Wasted From Packaging,29.6%,Hard,24.4346
517,1911,Maximum Alternating Subsequence Sum,58.4%,Medium,3.01504
518,1905,Count Sub Islands,61.7%,Medium,2.18165
519,1915,Number of Wonderful Substrings,40.7%,Medium,27.0406
520,1920,Build Array from Permutation,92.1%,Easy,0.451205
521,1922,Count Good Numbers,38.5%,Medium,3.73952
522,1923,Longest Common Subpath,27.9%,Hard,9.07634
523,2021,Brightest Position on Street,68.1%,Medium,4.76906
524,1948,Delete Duplicate Folders in System,59.8%,Hard,13.1422
525,1963,Minimum Number of Swaps to Make the String Balanced,64.4%,Medium,3.39536
